Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.051975579357751,0.07524670746463996,0.024310521289913192,0.03438848257064819,0.05197243040382135,1.3094732178790456e-11,1.3222028136831106e-07,3.016720553549009e-06
2,0.037937160902369566,0.03714445577217983,0.014381442425979508,0.5399391651153564,0.03793505883616645,1.1209057742784714e-12,1.948483696400149e-06,1.5358138580088265e-07
3,0.023720454549511875,0.022118191736248825,0.0162570435139868,0.538381814956665,0.023714197345259713,5.383103494625464e-13,6.06541930155439e-06,1.9178441229344107e-07
4,0.019314654896183038,0.01824003357726794,0.012317151917765537,0.6825658082962036,0.019273900972088663,0.0,3.817422212930461e-05,2.579701965070245e-06
5,0.01596918648273357,0.01657236088067293,0.012704854624138938,0.6584391593933105,0.0159056208085087,8.957022345305255e-11,5.256368549026997e-05,1.1001899164380505e-05
6,0.013087674381643913,0.01931196193282421,0.009084152989089489,0.6815595030784607,0.013026325174084887,8.342765364256005e-10,3.608750192522433e-05,2.5260871357270174e-05
7,0.012635938035143702,0.01528152647929696,0.011040317463792033,0.7475230693817139,0.012506553488669962,4.689496223696954e-09,0.0001221419137948139,7.237943182703982e-06
8,0.011557210977938777,0.0194022161886096,0.0068188949177662534,0.7495619654655457,0.011522956169778255,7.012203431656169e-09,9.048186062651127e-07,3.334297735082389e-05
9,0.010446897692688688,0.014703216819235912,0.006277489475905895,0.7798799276351929,0.01041836650451509,1.6895137555428714e-08,2.3209664309634746e-08,2.8491083371735963e-05
10,0.009820863524038327,0.01641338411718607,0.010213169993625747,0.6958273649215698,0.009795866565915143,1.282478496860321e-08,6.193523181661288e-06,1.879061015655595e-05
11,0.009706932869143032,0.013509990038493505,0.008714047001881732,0.7199597358703613,0.009685437197842432,1.1758476449946977e-08,1.9138418495340563e-06,1.9570070974618625e-05
12,0.009266301615706707,0.014896928046185236,0.005797179415822029,0.7999733686447144,0.009251840957781164,8.031444077386846e-09,3.792358980602082e-06,1.0660267500865362e-05
13,0.00864113075937247,0.01459188128893192,0.005282912131709357,0.7738123536109924,0.008607512851041265,3.2724230986231938e-09,4.230356000670985e-06,2.938427990743738e-05
14,0.008905173245565548,0.016647509012657862,0.006027503948037823,0.7581136226654053,0.008854092132845303,3.5332855157146384e-09,1.2252817659320367e-06,4.985229766879347e-05
15,0.008673905853189008,0.013699193556721393,0.004888467283712493,0.8214552402496338,0.008652206356977908,3.907910958792362e-09,1.1499561985376613e-05,1.0196026314765364e-05
16,0.00807309617095605,0.011613887483970476,0.007028176707939969,0.7570247650146484,0.008044999195035638,7.597327083572074e-09,1.3183797515049702e-05,1.4905581078279988e-05
17,0.007522112189578354,0.012648041539180737,0.0056773696560412645,0.7798382639884949,0.007502643286432253,5.724189213985315e-09,3.2913349552029745e-06,1.6171844001687266e-05
18,0.007235479864295274,0.015238402554622063,0.004804019819453565,0.7920717000961304,0.007201365913582466,7.463502086952243e-09,5.517052367869061e-06,2.8589434842851956e-05
19,0.0076268372182131386,0.010951816856574554,0.005027500349873056,0.7803974151611328,0.007599758873012189,5.685085494073871e-09,3.5189577562648615e-06,2.3553702359193178e-05
20,0.007181117600698606,0.015607036721821014,0.004892872077309423,0.8289681077003479,0.0071606971096338295,6.073418241868956e-09,4.506098315338543e-06,1.590831933119782e-05
21,0.007259554124377427,0.016122415518531434,0.005336143273679126,0.7839248776435852,0.0072384060235557756,6.330554257046643e-09,1.3520491148722601e-06,1.9789721152521037e-05
22,0.007177886430761799,0.011824975506617473,0.005238726385869086,0.7868401408195496,0.007155056969012793,3.898208946248546e-09,7.762133065078236e-06,1.5063430474979318e-05
23,0.008347226925311434,0.015735397330270365,0.004618329183560693,0.8154754042625427,0.008338314319233887,8.339879285296405e-09,5.019799175024013e-07,8.402286280759915e-06
24,0.006952822318254823,0.02139661403802725,0.005464691397113104,0.7812035083770752,0.006885775887384647,3.4733205062978065e-09,1.2798898296716657e-06,6.576306771999616e-05
25,0.0064090783366080395,0.013341830326960636,0.006699042834548486,0.7187811732292175,0.006393482746760838,7.182579991386509e-09,2.5810723959839987e-06,1.3007334871227377e-05
26,0.006939894571091051,0.01876913082714264,0.0051292760439941455,0.7749851942062378,0.006912536019027778,6.305882861397983e-09,5.693640610786941e-06,2.1658605569624785e-05
27,0.007131029041691082,0.013308617716225294,0.004555473220534623,0.835350751876831,0.007111802311023561,4.431662267261844e-09,2.5739698229363774e-06,1.6648329182315836e-05
28,0.00664208935331597,0.01425456484922996,0.004636467896084974,0.8058062195777893,0.00662557364202945,2.557625403892419e-09,2.8458149687999976e-06,1.3667338692315843e-05
29,0.006660144191478058,0.031030206582867183,0.007167802140530612,0.7256674766540527,0.006605745040493586,2.891888559501826e-09,3.755298504674402e-05,1.6843274049168132e-05
