Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.05078753857551424,0.0695864950808195,0.02078119179026948,0.1863272786140442,0.050787538290023804,1.6110832894567364e-11,0.0,2.693796119747117e-10
2,0.03106112471531804,0.03008749493612693,0.01958331662333674,0.38466066122055054,0.03106112471531804,0.0,0.0,0.0
3,0.022328488808508143,0.020057503134012222,0.015162318531009886,0.6296240091323853,0.022324150609897404,4.149148000195101e-13,0.0,4.338198195818541e-06
4,0.016875703513926997,0.02299142600252078,0.01339532807469368,0.6495052576065063,0.016859898792307187,1.828485841190263e-10,7.051902740616926e-06,8.752636030613748e-06
5,0.014611426840799472,0.014131531979028996,0.012228006341805061,0.6656848192214966,0.014582234502929012,2.6157412984259046e-09,1.3365093218638968e-05,1.5824628910515923e-05
6,0.010759245711895585,0.011934028472751379,0.009284769960989555,0.7181330919265747,0.010723545641933636,1.84021394040352e-08,8.044376601625369e-08,3.560122405652919e-05
7,0.011455040166040816,0.01400488349967278,0.00763984505708019,0.6868442296981812,0.011382669227470348,1.1269175444383254e-08,3.4837381101933977e-06,6.887593128483039e-05
8,0.013272750652990812,0.019723131464650996,0.011081520985398028,0.5582678318023682,0.013151324388184926,8.474486180683779e-09,7.16426210622302e-05,4.9775169257472245e-05
9,0.01098554828790931,0.012500669162433881,0.006096802807102601,0.7756096124649048,0.010973894968628883,1.718496714154552e-08,5.374463669770356e-10,1.1635596866918587e-05
10,0.00983694804110207,0.015471693844749378,0.007651070753733317,0.7177690267562866,0.009804375730909226,5.8699324651564444e-08,2.3739483630287344e-06,3.0139662505161388e-05
11,0.00961250174244355,0.01778183555087218,0.01390410763108068,0.3868430256843567,0.009586815148728287,1.877382478217484e-08,0.0,2.5667819890480503e-05
12,0.00931185420796485,0.017392429451529797,0.007804802451573778,0.676880955696106,0.009235757465542452,1.6849512719228816e-08,5.091437815184005e-05,2.5165514757835533e-05
13,0.008839294941156529,0.016016818941212617,0.009431933427953886,0.5828552842140198,0.008802159964788432,1.943914543611834e-08,2.671840122922847e-06,3.444369709973599e-05
14,0.008371183821046776,0.013038473275418464,0.006553013032923142,0.7338627576828003,0.00834733103231595,2.0570868380625905e-08,0.0,2.3832217862442274e-05
15,0.00784446846860397,0.01046126765700487,0.005437457245086029,0.7640910148620605,0.007805563841673841,2.48107155321136e-08,1.4147650956805898e-06,3.746505111891578e-05
