Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.052106109535456926,0.07746366010262416,0.023936753678652976,0.04004007577896118,0.052042542434320216,1.4808600499779978e-11,5.165584826117554e-05,1.1911238066932116e-05
2,0.04094042365507382,0.03886697369699295,0.015006516542699602,0.5633612871170044,0.04094042365507382,0.0,0.0,0.0
3,0.024731601223253626,0.024624793145519037,0.014403337819708718,0.5876144170761108,0.02471709386559158,4.066959236481155e-11,1.4303968694652513e-05,2.0334829780025872e-07
4,0.017474222331214116,0.016366819922740642,0.011856342769331403,0.677583634853363,0.017459631812327157,9.986621543184022e-11,2.7532252766736834e-06,1.1837193744084778e-05
5,0.013996074079006816,0.018053096289244983,0.00887160561978817,0.7175174951553345,0.013917138782988598,1.6353598006374593e-09,5.804941009525664e-05,2.0884250563161858e-05
6,0.012840628318411852,0.014048257305358466,0.008919684630301263,0.7263256907463074,0.012824721341929966,4.346750270346244e-09,1.5224461541507326e-06,1.4380183577462623e-05
7,0.011272646509341218,0.01971805991175083,0.007046901569184329,0.7286785840988159,0.011251243984145,6.458703570201797e-09,4.604620813157253e-06,1.6791445679489308e-05
8,0.011727962523107614,0.012800186227720518,0.012346616946160793,0.6858214735984802,0.011641142287904896,6.030572939946693e-09,4.4897549533196116e-05,4.1916655096578454e-05
9,0.010231442242900285,0.01534230219056973,0.007803205245484908,0.7295111417770386,0.010198952536462101,9.81501425922688e-09,3.6226570860446717e-06,2.8857234337876135e-05
10,0.010262985262075884,0.011439374325653682,0.013448236147976585,0.6083016395568848,0.01025434861686535,1.217176723735832e-08,2.3039063348605164e-06,6.320567108435587e-06
11,0.01056847126463523,0.010613103182269977,0.007823262104971541,0.7492740154266357,0.010446044292709813,7.76054619833649e-09,9.762012065265425e-05,2.4799090726564432e-05
12,0.009925486530190035,0.022469531601438157,0.0063128401266617905,0.76800936460495,0.009904086038970002,7.476112893591517e-09,2.423973758293762e-06,1.8969041348845376e-05
13,0.009431533164410203,0.011829096895570938,0.006504814037018352,0.7426073551177979,0.00939431069305212,9.422931427044595e-09,1.0879544632302868e-05,2.6333503794353244e-05
14,0.008688438553333701,0.01002980313765315,0.0060077449306845665,0.7666852474212646,0.008651584988777957,1.0069814796758553e-08,1.4260111937792627e-05,2.2583382803158577e-05
15,0.008296901669267937,0.010203369069271363,0.005363597845037778,0.7621443271636963,0.008253399666012606,1.5728511495640893e-08,5.968787467667778e-07,4.2889395997066256e-05
16,0.009271204176058333,0.011585250496864319,0.006335695675160322,0.7163375616073608,0.009253626876715116,9.441860252024455e-09,1.4851387461276527e-06,1.6082718736836207e-05
17,0.0077573946445584786,0.011466402990313677,0.004502514222015937,0.8278571963310242,0.007711685237065866,8.182101183365419e-09,2.380695130067091e-05,2.1894274090758754e-05
