Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.053982338541513915,4.462847798893419e-12,3.4923473991695695e-12,0.0002177810585772941,0.0002177810665324893
2,0.047656479061811,0.0,0.0,0.0,0.0
3,0.02981863889311041,0.0,0.0,1.3349294375514353e-06,1.3349294375514353e-06
4,0.023268774865412865,0.0,0.0,1.8233118673403183e-06,1.8233118673403183e-06
5,0.02045068767695845,0.0,0.0,9.472585921405797e-07,9.472585921405797e-07
6,0.01864988664044188,0.0,0.0,1.0694638200911455e-05,1.0694638200911455e-05
7,0.016814487962076415,0.0,0.0,1.290640566195518e-05,1.290640566195518e-05
8,0.015575512130926181,9.314427253391074e-11,0.0,2.2120400167413473e-05,2.2120493311686007e-05
9,0.013820599389637445,6.326781085416083e-11,0.0,1.926153076338287e-05,1.9261594031193725e-05
10,0.012018227725979182,1.2417608884443337e-09,0.0,2.9163353150897968e-05,2.9164594911786413e-05
11,0.011436431671722562,4.1324038957109915e-09,3.355198943818359e-11,2.5740202027091105e-05,2.5744367982976253e-05
12,0.011972978735318432,6.507878743627022e-09,2.7993948672474486e-11,5.1437668105038255e-05,5.144420397773056e-05
13,0.010746744388787003,9.38289453415259e-09,1.7724299956601927e-13,2.8647459076968814e-05,2.8656842148745966e-05
14,0.010163687886186427,1.1803946167349724e-08,1.7374010417468735e-11,6.756623408683749e-09,1.857794358645094e-08
15,0.0092925234310716,1.5769017239947268e-08,1.0231523569624578e-10,1.1516492841092965e-05,1.1532364173568608e-05
16,0.008813267857949067,2.1743117157853708e-08,1.7039457083536922e-11,1.8137307423605e-05,1.8159067580219937e-05
17,0.008164599483421483,3.892231186878788e-08,7.933284648677742e-11,9.074343218452621e-06,9.113344863167895e-06
18,0.007779269373383035,2.480767148528651e-08,6.462207045522572e-11,7.845499615300061e-06,7.870371908855803e-06
19,0.008447314642805171,1.895943310519141e-08,5.416444214021451e-11,3.2816277332832395e-06,3.3006413308305713e-06
20,0.007599084840652037,2.8620729877977825e-08,4.9539742523715295e-11,7.542745807333728e-06,7.5714160769542295e-06
21,0.007708248770009581,2.751511200001524e-08,1.51660954051108e-11,5.4546212838682804e-05,5.457374311677822e-05
