Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.0546525703477008,7.000963381028335e-15,8.737484825603192e-15,0.0005335407875203999,0.0005335407875361384
2,0.05290169576062011,0.0,0.0,0.0,0.0
3,0.035298431896931166,0.0,0.0,8.479294371259302e-06,8.479294371259302e-06
4,0.023598721807266212,0.0,0.0,0.0,0.0
5,0.01959779163121016,0.0,0.0,5.492056007261379e-06,5.492056007261379e-06
6,0.018545370718294926,0.0,0.0,0.0,0.0
7,0.01707377800621189,0.0,9.116280297048439e-13,4.054608582166757e-07,4.054617698447054e-07
8,0.015911683948202568,5.312282523553723e-12,5.029457560394386e-13,9.964995672385824e-06,9.965001487614104e-06
9,0.013307051358188127,2.4421547101251226e-11,6.056811406239186e-11,1.8317402422275473e-05,1.8317487411936635e-05
10,0.012674648060717365,9.657061854749357e-10,4.9583245524776884e-11,6.526212728109279e-06,6.5272280175402785e-06
11,0.01167714526247862,5.612734418886431e-10,7.40040039566867e-11,5.005259082683791e-06,5.005894360129636e-06
12,0.010417731279241187,1.692971301276468e-09,6.109482283513336e-11,2.236936640381972e-05,2.237112046994383e-05
13,0.009557521886905873,2.9004702990378526e-09,1.5920456966153592e-11,1.6095930992426344e-05,1.6098847383182348e-05
14,0.010424175653485702,1.6606523586243933e-09,2.5396503160661996e-11,1.0078059210133743e-05,1.0079745258995529e-05
15,0.008870039292453946,2.7959775647193586e-09,4.124628847262913e-10,6.3783194919127255e-06,6.381527932362171e-06
16,0.009738652752228565,2.9622883892465143e-09,1.3961203681832289e-10,2.1575974382200633e-05,2.1579076282626698e-05
17,0.009260079134013745,4.935467681396331e-09,1.8638177719567013e-11,3.580146550778864e-05,3.580641961364775e-05
18,0.00969049578847049,3.833839309955699e-09,4.8072333891720425e-12,0.0,3.8386465433448716e-09
19,0.008463328680047741,9.983080820640664e-09,1.4551939924422068e-10,7.980509588627005e-05,7.981522448648994e-05
20,0.008244249872960054,7.43085152979504e-09,1.5404612639771025e-11,3.303515550103885e-07,3.377978111528233e-07
21,0.007549519995348407,1.6265180597469124e-08,1.6755286593015644e-09,6.849500518784972e-06,6.867441228041743e-06
22,0.0083155724607021,8.610616676406131e-09,2.572548939414171e-10,8.56739297637875e-06,8.576260847949097e-06
23,0.008134562776169994,1.084724365806945e-08,4.26113505268405e-12,2.3316484872299505e-05,2.332733637709263e-05
24,0.007661789053954281,1.6715585197902653e-08,2.7583449288366022e-11,5.796949456142728e-05,5.7986237730074474e-05
25,0.007372202862707245,1.406938357597995e-08,1.3733050668972452e-09,9.315946361251669e-06,9.331389049894545e-06
26,0.007470949546905694,1.6154123824864672e-08,2.1149523735935017e-09,1.4327321886146535e-05,1.4345590962344994e-05
27,0.007564021377255778,1.552205828282459e-08,1.364545957098609e-09,4.154559443961644e-05,4.1562481043856366e-05
28,0.006729610218944681,1.9705138911580035e-08,1.5466528191339082e-09,2.4922153296695173e-08,4.617394502740911e-08
29,0.007005935958163304,1.2501664573180461e-08,6.278939560934712e-10,8.209986552371775e-06,8.22311611090105e-06
30,0.007071014799105076,8.589637950623963e-09,3.8224049607470375e-12,5.729966063664469e-05,5.730825409700027e-05
31,0.0068172795725260655,6.668869589316163e-09,5.680227763264687e-10,0.0,7.2368923656426316e-09
32,0.006669950992014114,8.562815961809645e-09,1.386046814054741e-09,3.1548581256703225e-06,3.164806988446187e-06
33,0.006731211712777421,8.519065320747097e-09,1.4607211468364039e-10,4.6446250812222935e-05,4.6454915949658364e-05
34,0.00629415311064426,4.954709142609363e-09,1.6841024474052924e-09,5.71198348686139e-06,5.718622298451405e-06
35,0.005857517752288418,3.567994150639442e-09,2.33821182726329e-10,5.016406539531546e-06,5.020208354864912e-06
36,0.011222795967327117,3.447007907569086e-09,8.792444244059823e-11,0.00010823037613913098,0.00010823391107148099
37,0.0077625864439389925,1.0647147204230379e-08,2.1768199398963604e-10,0.0,1.0864829198220015e-08
38,0.007260431193855482,8.74023659366892e-09,2.637201049074869e-09,1.1525960728309328e-05,1.1537338165952072e-05
39,0.0060849110293504476,1.0916179031759744e-08,1.8586163911651445e-09,4.0584296215925035e-05,4.059707101134796e-05
40,0.0065626894190375295,4.9651247452434536e-09,4.946787431754067e-10,1.4693430506575006e-05,1.4698890310063424e-05
41,0.005797960257230254,6.5774309301255514e-09,3.1380106722227293e-09,6.035731175398741e-06,6.04544661700109e-06
42,0.005713898615984174,5.725927284404982e-09,2.121155827757355e-09,5.18278511771666e-06,5.190632200828822e-06
43,0.006552117964397971,4.621695401412727e-09,5.028472865723278e-09,4.006792851320561e-06,4.016443019587697e-06
44,0.006309603381744743,5.314751298867077e-09,7.610875698721865e-10,1.2299959760165973e-05,1.2306035599034712e-05
45,0.005503781009828309,9.543742640822333e-09,1.881593218864851e-09,2.6734029481341767e-05,2.6745454817201454e-05
46,0.005973332611444805,6.968930505865832e-09,8.58218903720128e-10,6.604561163965167e-06,6.612388313374753e-06
47,0.005772736519212266,5.396059223949234e-09,1.406495523670976e-09,1.4925012399357693e-05,1.4931814954105313e-05
