Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.05440418192415268,6.239046827179425e-11,1.560082004612792e-10,1.2819166081175924e-06,1.2821350067863254e-06
2,0.043395522691599735,0.0,0.0,0.0,0.0
3,0.024333913604934494,0.0,0.0,0.0,0.0
4,0.021128265683043313,0.0,0.0,1.911441043282862e-06,1.911441043282862e-06
5,0.019556187952009887,0.0,0.0,1.3808393217973684e-05,1.3808393217973684e-05
6,0.017813381775246037,0.0,7.946074245665212e-13,4.378187774903781e-06,4.378188569511206e-06
7,0.01696132518980023,3.1524637237045574e-11,1.116718441563709e-12,2.1514909503359477e-05,2.1514942144715157e-05
8,0.013311158841500035,1.4744233034805472e-11,2.1578826808602555e-11,1.5850023960516438e-05,1.585006028357628e-05
9,0.011505023201371168,7.289010041059268e-10,7.14447318805812e-11,0.0001314151701026812,0.00013141597044841717
10,0.011543692658086876,7.059502996888945e-10,8.323877540101514e-11,9.183844869740143e-05,9.183923788647652e-05
11,0.010360074247681088,2.5469251194324182e-09,3.286177883826098e-11,3.857546705676204e-06,3.860126492574474e-06
12,0.00976222168726774,4.722644174031523e-09,1.8987389245553e-10,9.081437454504326e-06,9.086349972570813e-06
13,0.009496295262224876,6.84036226146675e-09,3.792133573327947e-11,5.808038697156784e-05,5.808726525516504e-05
14,0.008635725130556852,6.009271814873644e-09,3.7416384211654113e-10,5.689250799129468e-06,5.695634234786458e-06
15,0.00939775291564209,3.922118509798692e-09,2.0025032703043365e-10,1.2089312393916207e-05,1.2093434762753037e-05
16,0.008241956073839169,6.758504544331385e-09,3.397934885856597e-10,3.389523765770282e-05,3.390233595573574e-05
17,0.008247723688020722,6.540255421493231e-09,1.6535508131215946e-10,2.4774259428779936e-07,2.544482047906047e-07
18,0.008791145684149165,3.256539522726421e-09,6.897051257017134e-10,5.239213984508905e-05,5.2396086089737476e-05
19,0.007664554752409458,2.3745740344341637e-09,5.260060071155598e-10,5.124050626448687e-06,5.126951206490237e-06
20,0.007835170571607623,6.268733039237961e-09,4.333302489695373e-10,1.0656298561620394e-05,1.0663000624908602e-05
21,0.007738326001888165,3.4027451492003473e-09,1.647909136990836e-09,2.0432133831811983e-05,2.0437184486098172e-05
22,0.0072245098523456945,3.803296993579745e-09,1.3298463959196486e-10,1.0776040534903697e-05,1.0779976816536869e-05
23,0.007636113418870932,3.974677481343938e-09,4.398209889721097e-10,3.7115949844454324e-05,3.712036434292464e-05
24,0.006496294685820868,4.64434205212862e-09,9.041014933455742e-10,6.369585804609593e-06,6.375134248155067e-06
25,0.007229034117628615,5.441109767714474e-09,4.966625260844353e-10,2.6159041202492165e-06,2.6218418925430154e-06
26,0.00715657176945794,2.298740733077815e-09,1.308549470065158e-09,2.578848213346691e-05,2.5792089423670054e-05
27,0.007079642686339749,2.928050125796971e-09,5.312189204826016e-11,1.7353633813755143e-05,1.7356614985772987e-05
28,0.00668910227703874,1.8163004186763055e-09,1.1130940819582467e-10,3.4781976891516706e-05,3.478390450134358e-05
29,0.00649947325650651,2.541504948164042e-09,7.790931642716282e-10,1.9703402773046065e-06,1.973660875417042e-06
30,0.006070507182316346,2.2332029713553366e-09,4.299203606263018e-11,4.988758263317002e-06,4.99103445832442e-06
31,0.005973578453390533,2.2588376333738377e-09,1.4335553321743904e-10,2.6668424027306532e-05,2.6670826220473125e-05
32,0.006126135049460383,1.1487822277297328e-09,1.5822793788903172e-11,1.685360436231476e-05,1.685476896733628e-05
33,0.006813204992417391,2.5171225532450073e-09,3.7489441491137386e-10,3.1446438322487762e-06,3.1475358492169326e-06
34,0.006002869999773994,2.0214818506452825e-09,1.3052180613375304e-10,8.541044901460859e-06,8.543196905117638e-06
35,0.00558404094696819,2.298956291477896e-09,4.6438766659631856e-10,6.608202086347019e-07,6.635835525927761e-07
36,0.005870654866063072,2.9273934124943307e-09,7.247207774350623e-11,1.7666308124014696e-05,1.7669307989504935e-05
37,0.006291868101636117,2.6862067907922e-09,1.4937810905048427e-11,1.0164981319736186e-05,1.0167682464337883e-05
38,0.011761876811914436,2.9683576263713417e-09,1.5137600380892853e-10,9.371417676901203e-05,9.37172965026422e-05
39,0.01013625688645263,1.0286940501727567e-08,2.50912067119441e-12,3.350999027023533e-06,3.3612884766459317e-06
40,0.007759060338744289,1.887130614565943e-08,5.00278607640919e-10,1.7369053332730335e-05,1.7388424917483635e-05
41,0.007421739097055677,1.0324242696042937e-08,6.29391690405662e-11,7.943583439759431e-06,7.953970621624515e-06
42,0.006668719118340062,1.9559125072082597e-08,1.0961950070394032e-09,7.744542480859935e-07,7.951095681651155e-07
43,0.006393022371105269,6.622384135441617e-09,2.6724597874253575e-09,0.00010338603744439022,0.00010339533228831308
44,0.006535600081642533,6.228194758853786e-09,8.312189416199688e-10,4.118871375624058e-05,4.1195773169941056e-05
