Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.044971857810529266,5.805765703414147e-10,3.2440793819863624e-05,1.2437486068472426e-06,3.3685123003281206e-05
2,0.031159854198737843,1.9348717857540867e-11,4.7575578548149185e-05,7.779809436426204e-06,5.535540733329325e-05
3,0.024335153332752425,5.789479168755079e-13,7.162027163970244e-05,2.0235088905968957e-05,9.185536112461931e-05
4,0.022338213262761513,1.2808447323888812e-12,2.551297389637722e-05,6.471856517697312e-05,9.023154035419507e-05
5,0.02130814790498556,7.268583844662752e-13,0.00010477051780400619,0.0001997659233653325,0.00030453644189619704
6,0.02061286690167901,6.972679849515555e-13,0.00020124227363313137,0.0002654889626749007,0.00046673123700530006
7,0.019437583606326726,2.6849465017575014e-13,0.0001812348508154176,0.0001986961769132847,0.0003799310279971969
8,0.01760298713314824,2.946782770590612e-11,5.626888742750571e-05,0.0002787365213640509,0.00033500543825938433
9,0.016542186347267975,8.620568826452921e-12,3.3246924374993785e-05,0.00024297040886255212,0.0002762173418581147
10,0.016440900474241595,0.0,8.548786766565536e-06,0.00026596543846405446,0.00027451422523061997
11,0.017511875953570736,1.8770822897552958e-13,5.869599427213717e-05,0.0002407025847631432,0.0002993985792229886
12,0.01622726225930198,0.0,2.0920560733804843e-06,0.0002308646694014145,0.000232956725474795
13,0.015504396219578822,6.289309215758144e-12,9.533289226432303e-08,0.0001588867914089296,0.00015898213059050315
14,0.014219587594952161,8.435213744477597e-12,1.0260240767632968e-05,0.00037551835773741893,0.00038577860694026566
15,0.01369501171610886,7.070398447182051e-10,6.558799053563491e-06,0.0005350181533999549,0.0005415776594933631
16,0.01282498365972282,1.1595032518390174e-10,0.00010922618749565541,0.0006111023411239159,0.0007203286445698965
17,0.013085788910890498,7.907947183626069e-10,5.965784426407664e-06,0.0005869341644990921,0.0005929007397202181
18,0.013483252467178717,9.49082071301746e-10,3.144101880381508e-05,0.000482557356883663,0.0005139993247695494
19,0.011856345351921713,1.0399278414365024e-09,0.00014283641562274824,0.0007187808129592949,0.0008616182685098846
20,0.012219119907879248,1.1477529556077219e-09,0.0002667784010167705,0.0005935465312517536,0.0008603260800214797
21,0.010880332170395045,8.889887498229456e-10,7.855003428748596e-06,0.000620112753445291,0.0006279686458627894
22,0.010889299639795975,1.605904846365001e-09,0.0009446782568001709,0.00042586062570479474,0.0013705404884098121
23,0.010911119408996367,2.220234869555995e-09,0.0009536085685181383,0.0006648623741921854,0.0016184731629451932
24,0.011077891359469148,2.2891703872873453e-09,0.0005992505610296826,0.0003660718123524156,0.0009653246625524856
25,0.00928354322933024,4.160966206789515e-09,0.0006364183075308423,0.0009201187441465966,0.0015565412126436456
26,0.00948740949956473,2.0748968685412077e-09,0.0003554429215094587,0.0005548897253059087,0.0009103347217122359
27,0.009731431278718136,4.204387024691308e-09,0.0005595038591804523,0.0006968215886806386,0.0012563296522481156
28,0.009154579318242102,2.1387253063742078e-09,0.0006500585919944671,0.0006997043013399156,0.001349765032059689
29,0.009150078415121065,6.739932531782842e-09,0.0005040772937538911,0.0008339766644147202,0.0013380606981011432
30,0.00837047944106616,6.986876307133397e-09,0.0012405184253089366,0.0009651741313084726,0.0022056995434937164
31,0.008211602309218994,4.000630156803889e-09,0.0011104959318857435,0.0009908518088634505,0.0021013517413793507
