Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.04813991809581838,1.3111514850806446e-13,1.8291363892005577e-05,9.690639808349322e-05,0.00011519776210661394
2,0.02991229182154667,5.753004086479159e-12,0.00031753229650978925,2.177467977511335e-05,0.00033930698203790666
3,0.024416676892830832,2.490676866482391e-11,0.0004348282142090196,4.482982542750197e-05,0.00047965806454329025
4,0.02310521159003057,1.7992908720384253e-11,0.00037009392604111895,4.906221665061184e-05,0.0004191561606846395
5,0.02214936539530754,5.58637486069101e-12,0.00029346022481904744,6.26764247117663e-05,0.0003561366551171886
6,0.022641227716898044,9.804087900705154e-12,0.00011513252142945888,1.5906020011228233e-05,0.00013103855124477502
7,0.018989222374085974,4.756546544051325e-12,0.00030644555188299967,6.709122407303228e-05,0.0003735367807125785
8,0.018263315441223178,2.6712489507135198e-12,0.0003448879429301156,3.3886513006085014e-05,0.00037877445860744956
9,0.01854221719294423,1.3982332059964284e-11,0.00020523665556680264,2.3200710666484053e-05,0.00022843738021561874
10,0.01750790362428056,1.8476124068822945e-11,2.1424210503685165e-05,1.9840922383431004e-05,4.126515136324024e-05
11,0.015569263137876987,1.1548179061083762e-10,6.418738586269309e-05,4.230717397052521e-05,0.00010649467531500891
12,0.01573929314433438,4.111945953078088e-12,0.0002609380077141097,4.296999901390816e-05,0.00030390801083996383
13,0.016162807269521604,2.392104274141694e-10,0.0001298612271830697,7.006819764093988e-05,0.00019992966403443698
14,0.01372510905763725,8.373715265735508e-10,3.72374965210485e-07,6.60351828162787e-05,6.640839515301577e-05
15,0.012938656049167238,2.012861025704129e-09,0.00031535363407231455,0.0001842848461373478,0.000499640493070688
16,0.013338654018120795,2.361022472498824e-09,0.0005981788493476375,0.00034737687491820927,0.0009455580852883191
17,0.013019338113869109,4.260461163853513e-09,0.00038381381656458265,0.00012333150862721786,0.0005071495856529644
18,0.011624295622246658,8.063025970618957e-09,0.0007690631235989572,0.00023619406926709717,0.001005265255892025
19,0.011515466135744824,9.335506139428187e-09,0.0012828210268096608,0.00026054344855029263,0.0015433738108660928
20,0.01308645009880931,1.1531858855777131e-08,0.0009510927812752387,0.00010575767895194313,0.0010568619920860375
21,0.013180769829465666,6.625415355066666e-09,6.841368188622382e-05,7.84046026733707e-05,0.0001468249099749496
22,0.010890591906656215,1.3182699610139024e-08,0.0005832581937157254,0.0003026624729045542,0.0008859338493198898
23,0.012366641389501349,1.4378477879277552e-08,0.00047576942628613195,0.000264768957202371,0.0007405527619663822
24,0.011013323651263264,1.818437298823003e-08,0.0012339370964830384,0.0003571517929470605,0.0015911070738030871
