Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.05577709698970889,1.1354831435243144e-11,0.00027688768132440273,5.607608041190328e-08,0.00027694376875964604
2,0.04405578252085498,1.3511065601909341e-14,1.8493347857177648e-07,3.0779631489550355e-10,1.852412883977376e-07
3,0.023860570069559862,0.0,8.311787333823785e-08,0.0,8.311787333823785e-08
4,0.01855846659713228,0.0,6.269936460624751e-06,3.324329417300948e-08,6.30317975479776e-06
5,0.016445767711585676,9.517579340788042e-11,1.3881301634356748e-05,3.619971113060881e-07,1.4243393921456244e-05
6,0.014059097453637022,1.0857216477084838e-09,1.3427855299054102e-05,1.8712356725821756e-07,1.3616064587960027e-05
7,0.01336945207710837,2.4064233547330202e-09,6.312141614274076e-06,3.636038703479276e-07,6.678151907976736e-06
8,0.011033696706183779,6.530313032788211e-09,6.0895877196620055e-06,7.327229519030413e-07,6.828840984597834e-06
9,0.010752963282587662,1.3887945889250124e-08,4.425520973001507e-05,2.7486849628058953e-07,4.4543966172184904e-05
10,0.010118380628368805,2.023537687087126e-08,2.3561530826207166e-06,8.27142947787438e-07,3.203531407279026e-06
11,0.01024703542098508,2.2592642421962844e-08,5.434885903247518e-06,3.3283222436732297e-06,8.78580078934271e-06
12,0.009124163275873157,3.3197046429215626e-08,5.402464290416833e-07,2.416478762592527e-06,2.989922238063426e-06
13,0.008733980616712024,2.7529721429611186e-08,4.22631805897826e-06,4.169691213355438e-06,8.42353899376331e-06
14,0.009184806384670903,1.1035113136177701e-08,1.771084990844262e-05,2.1796575072868754e-06,1.9901542528865672e-05
15,0.007369627464483951,3.045506477656495e-08,8.597451544564988e-07,2.1133200626745227e-06,3.0035202819075864e-06
16,0.00876393918157883,2.291292354953098e-08,1.0128582104137124e-06,4.679384408693925e-06,5.715155542657168e-06
17,0.006915703310932912,1.596403573277544e-08,1.2118185855746004e-06,5.250667133100775e-06,6.478449754408151e-06
18,0.009690286368656327,9.6464139800439e-09,0.00018831740004217372,3.669968797825614e-06,0.00019199701525397938
19,0.010682586806786942,1.9602689760820485e-08,8.798633744674981e-07,5.396499801887024e-06,6.295965866115343e-06
20,0.007364353909432678,4.201206792129763e-08,0.0,4.6872658820194095e-06,4.729277949940707e-06
21,0.007041501028882995,3.12499596480544e-08,3.571976192596982e-07,3.4946363478776695e-06,3.883083926785422e-06
22,0.006356782657028714,2.0786031988867822e-08,0.0,6.187450238457989e-06,6.208236270446856e-06
23,0.006394220037307118,3.139508431421484e-08,0.0,6.461618290687441e-06,6.493013375001656e-06
24,0.0063237219255312645,1.6958441770769046e-08,4.3720671084767464e-07,6.838880322416031e-06,7.2930454750344744e-06
25,0.00656798402582046,1.2457660551936319e-08,8.66129176578781e-07,1.0184367322641714e-05,1.1062954159772431e-05
26,0.005768116071662852,1.1255346211932329e-08,2.523367163517569e-06,3.874360610315064e-06,6.4089831200445655e-06
27,0.0061389701604895605,8.015797336283803e-09,0.0,5.212654130063586e-06,5.22066992739987e-06
28,0.006205453494773574,1.3491467369921384e-08,1.4549155017220088e-05,6.798333042397785e-06,2.1360979526987796e-05
29,0.005811188383106614,1.0800089629633583e-08,2.852625520427064e-07,4.249314924935268e-06,4.545377566607608e-06
30,0.0057701696346605744,9.661736766382946e-09,1.0494482012599127e-05,5.839531150631836e-06,1.6343674899997348e-05
31,0.005823472685272425,1.0121582678195573e-08,5.413389343111097e-06,7.2342438304880164e-06,1.265775475627731e-05
32,0.00569071708424148,9.607325613561505e-09,3.475755859671748e-05,8.81528629629199e-06,4.3582452218623026e-05
33,0.005410770911880782,1.2376961119909574e-08,6.278838064508863e-05,6.86062541003148e-06,6.966138301624002e-05
34,0.005229874812460071,1.1101326111864309e-08,0.0,6.1067826209324805e-06,6.1178839470443445e-06
35,0.005393705281599517,1.0136557057666297e-08,2.1723594842261067e-06,1.0639317452487196e-05,1.2821813493770969e-05
36,0.005073560605114194,1.2232749909992228e-08,0.0,5.80039779408072e-06,5.812630543990712e-06
37,0.004748550022322632,1.1428381446193291e-08,2.356582773044349e-06,7.316101898898897e-06,9.684113053389439e-06
38,0.005007416554267558,1.2453098142913596e-08,9.009281042352859e-07,1.3706509640033021e-05,1.461989084241122e-05
39,0.004795824031634125,1.270896663560296e-08,1.0442521681143157e-05,1.057721319305155e-05,2.103244384083031e-05
40,0.004632400548820134,9.06682220384456e-09,6.27492984987576e-06,1.1178920630957562e-05,1.7462917303037165e-05
41,0.004927489932783893,4.637569984850333e-09,6.13624404284114e-07,6.396055831247802e-06,7.014317805516766e-06
42,0.005423888108286429,1.0241076692048134e-08,0.0,9.138059573220414e-06,9.148300649912461e-06
43,0.0051779679324425445,1.5806691220083784e-08,4.4039808995042576e-07,5.761730966401399e-06,6.2179357475719086e-06
44,0.004531983236952777,1.2803849117418916e-08,3.401139241537602e-05,7.580654799647646e-06,4.160485106414109e-05
45,0.004497039608959056,5.861905901021026e-09,7.370470077756188e-08,5.538639805938529e-06,5.618206412617112e-06
46,0.0047758854384547175,5.203910745149735e-09,7.856177695413107e-07,1.411634735843262e-05,1.490716903871908e-05
47,0.005562963128142374,5.065903191923598e-09,8.087591867132852e-05,7.827862920463451e-06,8.870884749498389e-05
48,0.0046567230773958525,5.944187862306446e-09,0.0,9.895359394036657e-06,9.901303581898964e-06
49,0.0044204623251497535,1.0988707108426892e-08,6.704843974941418e-07,1.3953009655936312e-05,1.463448276053888e-05
50,0.004241696368693046,8.216580319122012e-09,1.0005069653514591e-05,1.0381821853080292e-05,2.0395108086914006e-05
51,0.004194632272603332,9.075554177270754e-09,0.0,2.0068974770963808e-05,2.0078050325141078e-05
52,0.004088994079518696,1.043669870421761e-08,2.549804426506603e-05,1.5845946843947402e-05,4.135442780771765e-05
53,0.005602922187265481,5.149324354458847e-09,0.0,1.630151641316631e-05,1.630666573752077e-05
54,0.004879382781645047,9.533922306120759e-09,1.713185685886986e-07,1.0270953826255634e-05,1.0451806317150454e-05
55,0.004418820969130792,8.016166726900086e-09,6.871644286693808e-06,1.5847711303492943e-05,2.2727371756913652e-05
56,0.003976592619437724,1.1084177111958747e-08,2.3267030465699668e-07,1.3373451938069612e-05,1.3617206419838567e-05
57,0.003992462883257425,8.729896619889862e-09,3.5392659054533613e-07,1.4057998178642948e-05,1.4420654665808174e-05
58,0.0041208634100539585,7.393538735572223e-09,7.049034619334565e-08,1.9376904630902626e-05,1.9454788515831545e-05
59,0.004102417144885051,1.0538337853007016e-08,0.0,1.3329916200517486e-05,1.3340454538370494e-05
60,0.0039103634681710055,1.0693593004626774e-08,1.9133099902360486e-08,2.112210971188019e-05,2.1151936404787178e-05
61,0.004847329093510626,9.809260666540234e-09,0.0,8.345483317322972e-06,8.355292577989512e-06
62,0.003740567443433257,6.952837704121109e-09,1.8597477893624902e-05,1.5364551908931067e-05,3.396898264026009e-05
63,0.004422361877235308,1.095025230025091e-08,3.432735607202883e-06,1.9880768500808803e-05,2.3324454360311936e-05
64,0.00435018051632116,7.353531564763907e-09,2.741621014540001e-06,7.664978255450036e-06,1.04139528015548e-05
65,0.0038356180876677093,5.135370260355038e-09,0.0,7.089385640584567e-06,7.094521010844922e-06
66,0.0035631404041876675,1.3752411653169742e-08,4.594836815993661e-07,1.6248554513394767e-05,1.6721790606647303e-05
67,0.0039458505278059715,8.634099610933086e-09,3.2953029676766973e-08,1.8865665507274624e-05,1.8907252636562326e-05
68,0.004247222571227122,6.6220164267082185e-09,1.0196647007976152e-06,1.3263127317772224e-05,1.4289414034996548e-05
69,0.003780659770225765,6.1469695997212755e-09,2.395689377799455e-06,1.170086515819647e-05,1.4102701505595646e-05
