Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.050090650201473436,5.11770197755769e-10,0.0001634443774829626,0.0,0.00016344488925316034
2,0.027549869000491962,1.390017306944517e-13,2.197611494877153e-07,0.0,2.19761288489446e-07
3,0.021074607128828343,3.6024625839546997e-12,1.975480440389547e-07,0.0,1.9755164650153864e-07
4,0.018590263209082712,2.090361036815561e-10,3.3860297708623745e-06,1.9572396756776363e-11,3.386258379362813e-06
5,0.01664359502914086,6.559781741266401e-10,3.2792213082317646e-07,1.7998702595904456e-08,3.4657681159320756e-07
6,0.01443678627944958,8.053921660703575e-10,5.408873781457452e-06,3.79651689106536e-08,5.447644342534176e-06
7,0.012073212119580155,6.386062756864111e-09,2.4000577346815914e-07,4.844857113459729e-07,7.308775475709962e-07
8,0.01185497505800195,2.6357806638665686e-08,6.113712208612122e-06,1.254052953281165e-07,6.265475310578904e-06
9,0.00966181369616427,4.7494732644376685e-08,1.619835783776692e-05,1.926683270806067e-06,1.8172535841217363e-05
10,0.00910372954045593,6.919424200500114e-08,1.3305309764998362e-07,1.9307990386362296e-06,2.133046378291214e-06
11,0.008075337509401667,7.755489055888328e-08,1.6930171702992931e-06,1.6230780465937442e-06,3.3936501074519206e-06
12,0.008256695495629815,5.681927470881179e-08,3.5748599929831945e-05,2.7997341434421507e-06,3.8605153347982906e-05
13,0.00872434143134406,1.8285764950792773e-08,6.808213551168265e-05,3.0114296021580014e-06,7.111185087879145e-05
14,0.008326442823679725,1.967393316071277e-08,0.0,3.401733213218252e-06,3.421407146378965e-06
15,0.008209702765411685,3.565670292036902e-08,3.888712999514869e-06,2.953853158949298e-06,6.878222861384536e-06
16,0.006684648338705301,4.649143979016637e-08,1.2572009112758382e-05,4.719360571598174e-06,1.733786112414672e-05
17,0.00659597482578173,3.65487437087439e-08,7.870783624546592e-06,3.808224364315433e-06,1.171555673257077e-05
