Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.056597039654431205,6.476009407864003e-11,6.40337743735009e-05,4.560162975111652e-08,6.40794407633461e-05
2,0.04373072601959739,0.0,0.0,6.426943807929703e-10,6.426943807929703e-10
3,0.02346260947975474,1.9028651920661016e-12,1.903309473064474e-08,6.576450442859068e-10,1.9692642640122715e-08
4,0.018307383946129973,1.307242230706598e-10,7.521229087397098e-07,2.2025044551763844e-08,7.742786775145443e-07
5,0.01593202713247336,1.403914652111891e-09,4.506755833487941e-06,1.525918810577631e-07,4.660751629197816e-06
6,0.013412135017012626,1.4928492505344003e-08,9.1824042796729e-06,1.6692740231251597e-06,1.0866606795303403e-05
7,0.01201091155829564,1.9786399714501157e-08,0.00010741800462572841,2.242507708866714e-06,0.00010968029873430962
8,0.010335051356224527,3.1720654758714045e-08,0.0,5.832730827186522e-07,6.149937374773661e-07
9,0.0104816009447923,3.4926862202287947e-08,0.0,3.682731463631176e-06,3.7176583258334642e-06
10,0.008970768840222711,2.369527478904918e-08,0.0,3.4026410625295188e-06,3.426336337318568e-06
11,0.008645919515607012,2.67218878387358e-08,0.0,5.192313474744233e-06,5.219035362582969e-06
12,0.008859156020982584,2.801673698653084e-08,8.565523663836637e-06,4.946444810704429e-06,1.3539985211527598e-05
13,0.009099260105384173,2.0681666127932702e-08,0.0,2.5528475724063375e-06,2.5735292385342702e-06
14,0.008282502103124706,2.2761200429150486e-08,1.4875291466339487e-06,3.1068025879861782e-06,4.6170929350492775e-06
15,0.00818230258628831,1.6228183239850915e-08,1.0128120989000768e-06,2.150568453089853e-06,3.1796087352297806e-06
16,0.007442218533546572,1.9717506963910606e-08,2.3263382592638034e-08,2.011490208075601e-06,2.0544710976321496e-06
17,0.007095342000264307,1.813459085787502e-08,1.2544735162308979e-06,3.7497108551173737e-06,5.022318962206147e-06
18,0.0067134466199335495,2.288802470514215e-08,0.0,3.2187977396673022e-06,3.2416857643724445e-06
19,0.006353267156978098,2.5061325305853674e-08,3.7643069112671418e-06,4.045954596099495e-06,7.83532283267249e-06
20,0.0064540171346456655,1.6081196606519712e-08,0.0,5.390448561069445e-06,5.4065297576759646e-06
21,0.006317806708901911,8.167979891512957e-09,0.0,7.092666919261419e-06,7.100834899152932e-06
22,0.007487196668746396,1.9531998281373633e-08,0.00010722890773499288,1.9272851766800203e-06,0.00010917572490995429
23,0.008124777230657113,1.294895016202965e-08,0.0,1.2491851221133329e-06,1.2621340722753625e-06
24,0.006117766404944196,1.470150732011035e-08,0.0,3.5315289278924763e-06,3.5462304352125866e-06
25,0.005953311638145799,1.525334745578467e-08,0.0,3.824706445281186e-06,3.839959792736971e-06
26,0.006085145641380633,6.508544848899427e-09,0.0,9.064456032543825e-06,9.070964577392724e-06
27,0.005749061011748624,5.253742308540596e-09,1.6180654172013577e-05,9.70632337020627e-06,2.589223128452839e-05
28,0.005837285787877167,4.310565361764728e-09,0.0,4.658208619592117e-06,4.662519184953882e-06
29,0.004899436214440306,3.5099666527284823e-09,1.6863874031678187e-07,7.4873274199732535e-06,7.659476126942764e-06
30,0.005748560934157019,4.212464479049187e-09,0.0,6.741546385981359e-06,6.745758850460408e-06
31,0.006490500938986808,3.054881875388462e-09,0.0,3.7258101078309413e-06,3.7288649897063297e-06
32,0.006605040983782268,1.6709478755547256e-09,5.299399586692276e-06,9.00254518880151e-06,1.430361572336934e-05
33,0.004680311210571565,6.961032860882254e-09,0.0,4.968330344485993e-06,4.975291377346875e-06
34,0.0047841285384902866,4.822026596507084e-09,3.7046496515767742e-06,1.3125169389448186e-05,1.6834641067621468e-05
35,0.00488136131086872,3.734129316392325e-09,0.0,1.3276002244395284e-05,1.3279736373711676e-05
36,0.0049762585246279625,3.849192723165926e-09,1.4622197428512618e-05,1.306911459138316e-05,2.7695161212618943e-05
37,0.005195917066475245,4.169419804605964e-09,0.0,5.006119755168462e-06,5.010289174973068e-06
38,0.005190112646078875,5.265984876884075e-09,0.0,4.833776858987747e-06,4.839042843864631e-06
39,0.004598800493010753,2.9884856074985615e-09,0.0,4.008850528798201e-06,4.011839014405699e-06
40,0.004892118409617056,3.869638095801942e-09,0.0,1.1237122121515927e-05,1.1240991759611729e-05
41,0.005063539021648467,3.846988322602026e-09,9.760198361610831e-08,6.891546679303482e-06,6.992995651242192e-06
42,0.004527371986703554,4.30032732176449e-09,0.0,1.2188853165576392e-05,1.2193153492898157e-05
43,0.004474542879263385,3.866236743932182e-09,2.240232970243979e-05,4.283881169205922e-06,2.6690077108389644e-05
44,0.0048219973736272105,3.965683472174034e-09,7.093629709032291e-09,5.874294044257565e-06,5.885353357438771e-06
45,0.004446491976203003,3.177940063683958e-09,2.8449809294368486e-07,9.762556318929406e-06,1.0050232351936775e-05
46,0.004457498067648898,7.27187003749186e-09,0.0,4.264638582557532e-06,4.271910452595024e-06
47,0.004735699008730516,4.344561449428643e-09,9.592751442872943e-08,8.949494408929343e-06,9.049766484807501e-06
48,0.00511542828360074,2.2585894660456036e-09,0.0,5.235508305018813e-06,5.237766894484858e-06
49,0.004222966704360196,6.166167574594401e-09,0.0,6.2893329279575764e-06,6.295499095532171e-06
50,0.004642570627407289,2.6937937391501346e-09,2.9235192067001033e-06,6.756808175659059e-06,9.683021176098312e-06
51,0.004459023815055024,7.51061161093956e-09,4.4668312169332315e-05,1.238264580522494e-05,5.7058468586168194e-05
52,0.004262540920663783,4.042958847485184e-09,7.695905938234904e-08,1.0128931689389352e-05,1.0209933707619187e-05
