Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.055786938734457524,0.0,5.4296510618831014e-05,5.933558646478631e-10,5.429710397469566e-05
2,0.049568629521929045,1.744631506304205e-14,1.3873954946170145e-07,0.0,1.387395669080165e-07
3,0.0242101428899127,0.0,0.0,0.0,0.0
4,0.019816751657447344,0.0,0.0,7.284482432068491e-08,7.284482432068491e-08
5,0.015268901733576621,2.611645012186214e-11,0.00010299575778607647,4.257150627225961e-07,0.00010342149896524919
6,0.011949666611797792,2.7991391868488023e-09,1.5673964584874542e-06,1.3245964490044295e-06,2.8947920466787325e-06
7,0.01087941012253434,8.744027525867178e-09,8.346482861221846e-06,1.5154619495873213e-06,9.870688838335036e-06
8,0.009686356554673592,1.1277429980382137e-08,1.0121789244037813e-06,3.365288561389267e-06,4.3887449157734304e-06
9,0.0095923875366718,1.0411828346016985e-08,1.039746878724872e-06,5.157661174451263e-06,6.207819881522152e-06
10,0.00975063028679767,1.795055673123892e-08,0.0,1.6766650646604488e-06,1.6946156213916878e-06
11,0.007954503586646957,2.33781945448281e-08,7.1539665161573e-06,8.216390046712352e-06,1.539373475741448e-05
12,0.008229536988155943,7.725611096981157e-09,1.6970556688835442e-06,6.180796598074213e-06,7.885577878054738e-06
13,0.007419932669710735,2.0945632974977664e-08,0.0,1.531530377782254e-05,1.5336249410797516e-05
14,0.007224719725470518,1.4798972504549487e-08,3.241201268352093e-06,9.12852968220937e-06,1.2384529923066012e-05
15,0.007280148767446443,2.4372937870604576e-08,1.404685271832527e-09,9.850922559149597e-06,9.876700182292034e-06
16,0.007652073832963344,4.789120946491613e-09,0.0,1.7260733159485465e-05,1.7265522280431958e-05
17,0.007839246836661453,9.079593513160732e-09,0.0,1.08219721514059e-05,1.0831051744919061e-05
18,0.006698770038652378,1.1053920912586e-08,3.584625096270916e-05,1.3166912841797811e-05,4.902421772541956e-05
19,0.006516958101534508,1.5270796272104768e-08,4.319291017512364e-06,1.2315637393987595e-05,1.665019920777206e-05
20,0.0070499975667138335,8.78697115271159e-09,0.0,1.001538166228755e-05,1.0024168633440261e-05
21,0.0070060432501609475,1.0752832437573771e-08,0.0,9.824285961715527e-06,9.835038794153101e-06
22,0.00592115033470409,1.8695488342757434e-08,0.0,1.2374466845507582e-05,1.239316233385034e-05
23,0.0055386664437681015,1.6186306259965157e-08,6.783180584017477e-06,1.030776076370453e-05,1.7107127653981973e-05
24,0.006044490708851479,1.0165397787943788e-08,2.255885865434228e-06,7.434909603417976e-06,9.700960866640149e-06
25,0.005592140752795926,5.624894393203741e-09,6.380430166332763e-10,1.4602494521603346e-05,1.4608757459013184e-05
26,0.005184116186311757,1.3634922100491331e-08,0.0,1.6292471756826972e-05,1.6306106678927464e-05
27,0.004922151075295684,1.2303701403860157e-08,3.1865332621938376e-07,1.5792429091169088e-05,1.6123386118792333e-05
28,0.005347036950054093,1.775154174902696e-08,1.2680272044946646e-07,1.6728519741049945e-05,1.6873074003248437e-05
29,0.005673625844229065,1.7151521834137347e-08,6.5592520821140975e-06,1.0208604633359828e-05,1.6785008237308062e-05
