Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.05594199840766444,3.3403196617164276e-14,0.0005526564096430746,8.189851724982259e-08,0.0005527383081937276
2,0.04831036862353204,0.0,8.50625868803598e-06,0.0,8.50625868803598e-06
3,0.0268784338660853,0.0,0.0,4.3461038179507845e-10,4.3461038179507845e-10
4,0.0197450335491711,0.0,1.0840859454635943e-06,2.907227292922501e-09,1.0869931727565168e-06
5,0.01758986157955418,0.0,7.25116531402824e-06,2.9496871597196326e-07,7.546134030000204e-06
6,0.0138340945106367,7.490238757602989e-12,1.0236794172544123e-05,6.59263211436598e-07,1.0896064874219478e-05
7,0.013849101757342127,1.4653625950461e-10,8.726709031431119e-07,9.061934380027637e-07,1.77901087740538e-06
8,0.011607773326547213,2.2104215038596714e-09,1.95309038505321e-06,2.482694916150432e-06,4.437995722707501e-06
9,0.010049431368341329,2.3227708314433053e-09,1.304810930912503e-06,2.5225067058410652e-06,3.829640407585011e-06
10,0.009843537557712743,7.865606881199673e-09,1.2512786554909263e-05,1.9429323830259805e-06,1.4463584544816443e-05
11,0.01033646699933099,1.1924234281568902e-08,0.0,2.447097750555941e-06,2.45902198483751e-06
12,0.00863568827798459,8.655645464191184e-09,1.4890246421584961e-08,3.7501939341561407e-06,3.773739826041917e-06
13,0.008232125714027755,7.56380652370872e-09,8.017871291926228e-06,3.6962770234456794e-06,1.1721712121895616e-05
14,0.00796426746758147,1.895022441252945e-08,6.755755703673327e-07,4.280182804726597e-06,4.974708599506459e-06
15,0.007847232078398826,1.0037489984324772e-08,1.6780618769870816e-07,2.791548237872081e-06,2.9693919155551135e-06
16,0.008558395125207976,1.5382588917887277e-08,8.776237743851741e-06,5.401513391977372e-06,1.4193133724746999e-05
17,0.00892444079230264,6.935051218912204e-09,0.0,2.6660300808506454e-06,2.6729651320695577e-06
18,0.0075963947817053595,1.4021582650680832e-08,3.932248919496576e-06,6.449236294435696e-06,1.0395506796582952e-05
19,0.006592094389931627,8.459744767691987e-09,2.8936469284275174e-07,6.427498495163492e-06,6.725322932773935e-06
20,0.006778112753674808,2.5153169935804013e-08,3.060643731549734e-06,8.500550216155225e-06,1.1586347117640764e-05
21,0.006432309651642408,1.493116571148636e-08,0.0,8.324719725251314e-06,8.3396508909628e-06
22,0.00669407444140336,8.22981879266109e-09,1.3534907887763476e-07,4.21668060099807e-06,4.3602594986683656e-06
23,0.007108204607838686,7.573790928601515e-09,0.000172442839270504,7.982000740606718e-06,0.0001804324138020393
24,0.006936096215725575,1.290468767275357e-08,1.569727959282342e-05,6.92881597784792e-06,2.2639000258344095e-05
25,0.006411224305236214,1.4104502097363755e-08,0.0,6.837515147953484e-06,6.851619650050848e-06
26,0.006478204847720098,1.4013369384827446e-08,0.0,7.61893777998223e-06,7.632951149367058e-06
27,0.006267992891108905,2.1692835888381405e-08,2.6748514220464866e-06,8.121469467659511e-06,1.0818013725594378e-05
28,0.0055151616328094205,1.6034236218514855e-08,0.0,4.722685015950358e-06,4.738719252168873e-06
29,0.005735148564243401,1.4787225561673646e-08,0.0,5.853263133221574e-06,5.8680503587832475e-06
30,0.005346042204084216,1.26449900604244e-08,6.545213264348873e-07,8.22191246696143e-06,8.889078783456742e-06
31,0.005104622047748679,6.310854307447746e-09,0.0,1.0594183294609632e-05,1.060049414891708e-05
32,0.005191890545792772,1.1911947197841842e-08,4.449200488728259e-06,1.1703363041888738e-05,1.616447547781484e-05
33,0.00620650896527083,1.0015460501335095e-08,1.9220649688946707e-05,8.762606892389188e-06,2.7993272041837233e-05
34,0.004924429888823923,8.329909964754635e-09,0.0,6.384279416037997e-06,6.392609326002752e-06
35,0.005088134340836968,7.016998322773274e-09,0.0,1.2950438206007108e-05,1.2957455204329881e-05
36,0.005258884533426501,7.903201265548838e-09,7.68606110120784e-06,1.859322472129829e-05,2.628718902377168e-05
37,0.0046281249764126165,1.115527886123473e-08,0.0,1.0228662413211608e-05,1.0239817692072843e-05
38,0.009413247646003122,3.6035846559114127e-09,0.00019732318694447293,4.808175586464002e-06,0.00020213496611559285
39,0.007430307412992271,5.401961382951101e-09,4.4081635953703815e-05,4.014742742763174e-06,4.810178065784994e-05
40,0.005881118037226334,3.824900700875818e-09,1.9818237301633352e-07,5.904894795475735e-06,6.1069020691929445e-06
41,0.005034905081142632,4.3781595493120785e-09,0.0,6.0759502755888845e-06,6.080328435138197e-06
42,0.004838922325010136,1.1717341739907166e-08,1.5536185541769433e-05,1.1979153560274676e-05,2.7527056443784016e-05
43,0.004647898361493479,1.0303517496182238e-08,0.0,1.4254957218365266e-05,1.4265260735861448e-05
44,0.0046412879650310525,1.5633543839054413e-08,1.839700716203993e-06,1.3659186690081516e-05,1.5514520950124565e-05
45,0.0045877018071133905,8.47817752766581e-09,0.0,1.527065650354491e-05,1.5279134681072576e-05
46,0.004647970506199963,2.9916960077961135e-09,6.47455554250947e-08,1.692507199194936e-05,1.699280924338225e-05
47,0.004878971927379534,2.867849540622729e-09,0.0,1.459082354478007e-05,1.4593691394320694e-05
48,0.004332409355081093,5.6997170622345295e-09,3.999651496316153e-06,1.4582168376998976e-05,1.8587519590377363e-05
49,0.0041976532092134295,2.456993336525195e-09,0.0,1.3377764700716141e-05,1.3380221694052666e-05
50,0.004361125284766542,6.4441922608020935e-09,9.934910791872876e-08,1.789058999377452e-05,1.799638329395405e-05
51,0.004415146570364145,8.209403990175712e-09,1.0111684964362978e-06,1.2977735031701809e-05,1.3997112932128282e-05
52,0.004378261177433313,3.861775990812358e-09,0.0,3.2115626328382015e-05,3.2119488104372826e-05
53,0.004034819237192647,2.8401417623583172e-09,2.0113268256310405e-08,1.5544331331801387e-05,1.5567284741820056e-05
54,0.0039219796939582476,6.834757846681341e-09,1.0311645675930356e-06,1.8501964006099052e-05,1.953996333153877e-05
55,0.004030420153047627,5.372942744308495e-09,0.0,2.018660071456789e-05,2.01919736573122e-05
56,0.0046813536327148615,4.133060181647255e-09,0.0,1.8570865430356545e-05,1.857499849053819e-05
57,0.004729642757398247,5.3175719064461665e-09,0.0,1.72484204066309e-05,1.7253737978537345e-05
58,0.003974948683425679,6.03826461465879e-09,5.36404031479419e-07,1.60370980863454e-05,1.6579540382439478e-05
59,0.004148408437711777,9.110942342405998e-09,0.0,1.2091935123993109e-05,1.2101046066335515e-05
60,0.005932148273798152,6.946189410920731e-09,0.00021939661904839426,2.2247588141275996e-05,0.0002416511533790812
61,0.0052840754448790364,6.17439620174895e-09,9.862826635468357e-05,1.5152055904194261e-05,0.00011378649665507957
62,0.003929036270997579,3.89056894732742e-09,3.69511911734916e-05,8.533651266516161e-06,4.548873300895509e-05
63,0.004182771063068698,2.6983277993706746e-09,0.0,2.1783702838965214e-05,2.1786401166764583e-05
