Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.052042542616041694,1.4808600617663894e-11,5.16558470811616e-05,1.1911238284631344e-05,6.356710017439356e-05
2,0.04060336018390045,0.0,0.0,0.0,0.0
3,0.023725974242907108,4.564877618219463e-13,4.170510378673022e-06,3.380613856009768e-06,7.551124691170552e-06
4,0.01768005010104034,5.708142302605936e-11,1.528889519599235e-05,5.713663063765547e-06,2.1002615341180923e-05
5,0.01384066441664245,7.579553143990315e-10,3.525124035864731e-05,1.561496995358235e-05,5.086696826754406e-05
6,0.012387846988375957,1.1983578289340153e-09,9.093323708057257e-05,1.8701208850994285e-05,0.00010963564428939579
7,0.011463927014208421,2.3333004321749964e-09,2.6170051049260852e-06,3.022927271559986e-05,3.284861112095812e-05
8,0.012193770846351981,3.5803258234810037e-09,9.627371379383702e-06,3.5595446736562626e-05,4.522639844176981e-05
9,0.010337250432135856,4.138894766375716e-09,1.283396885839507e-05,2.2066396990141364e-05,3.490450474330281e-05
10,0.010637397230489225,6.789238098794947e-09,1.790403796848627e-06,1.5165003407575777e-05,1.69621964425232e-05
11,0.01036324860846124,1.3380750868506705e-08,3.65106790139647e-05,2.5249865410134655e-05,6.177392517496785e-05
12,0.009964596729998181,7.333987768519786e-09,1.4529978923362083e-05,3.5462179878905947e-05,4.999949279003655e-05
13,0.0098428549074636,1.400386065730263e-08,2.732661674639413e-06,3.395537222774524e-05,3.6702037763041956e-05
14,0.008750524065207417,1.1855859043072537e-08,5.7660425669843754e-05,2.7868913878957354e-05,8.554119540784418e-05
15,0.009300555656209769,6.812860375873474e-09,8.36687986042378e-06,8.487412910170265e-05,9.32478218225023e-05
16,0.00928435542495785,1.2204400527814163e-08,2.2365934148023566e-06,2.103956507782594e-05,2.3288362893156112e-05
17,0.00855201472550994,1.3907597409848499e-08,2.975253106464383e-05,2.623327738910043e-05,5.599971605115411e-05
18,0.008320525126736157,1.4623227786178265e-08,1.0771056198214479e-06,2.9414561484659528e-05,3.0506290332267155e-05
19,0.008552427108331425,9.026683744603535e-09,0.0001744035380584619,1.1711451891685286e-05,0.0001861240166338918
20,0.0077354134707825215,1.5683293155650587e-09,6.752186199723765e-06,3.115405491883204e-05,3.7907809447871376e-05
21,0.00757959577618394,1.004035661878301e-08,2.3435544395554273e-06,2.983850630046284e-05,3.219210109663705e-05
22,0.008807769882856163,1.4544681909430041e-09,5.774238107390557e-07,4.3762559845717486e-05,4.4341438124647484e-05
23,0.007930836765231883,7.242052868963667e-09,6.922272972606078e-07,0.00014697510770260544,0.000147674577052735
24,0.007823768162691012,3.262422251340409e-09,1.7939106610282038e-06,2.7430587929161634e-05,2.9227761012441177e-05
