Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.05173589123367536,3.9533478367210995e-12,0.0001559353619470036,4.1029954253488034e-07,0.00015634566544288632
2,0.04337793640883231,3.2017386607357024e-13,2.0445125596519467e-05,7.501806478424106e-07,2.1195306564535743e-05
3,0.024328356063584,6.99306108310704e-14,1.0925602416327303e-05,3.656018967526718e-05,4.7485792161525094e-05
4,0.017991948202706692,1.6119199026248148e-10,4.051803549320207e-06,3.996995831532662e-05,4.402192305663709e-05
5,0.015355445558159816,2.7647733822314553e-09,0.00012098166574033809,1.3938829243455157e-05,0.00013492325975717547
6,0.01231499304767789,1.5181795060620104e-08,9.289864694292991e-07,5.0302561580932094e-05,5.124672984542201e-05
7,0.012265465937827418,1.4014858950529249e-08,1.8981105763429763e-07,1.0316569585538337e-05,1.0520395502123164e-05
8,0.010887507508258993,1.234505393694933e-08,0.000196114023026777,4.070914009903872e-05,0.00023683550817975266
9,0.010081067442803121,2.2772699440535144e-08,5.476082078580389e-06,3.1124626571327214e-05,3.6623481349348135e-05
10,0.009145436819824503,1.3647949016661439e-08,3.0450131427316548e-05,5.1720388092122627e-05,8.218416746845584e-05
11,0.00938780810229662,1.5930314279668278e-08,1.131689473088283e-06,2.457243877856717e-05,2.572005856593512e-05
12,0.009679665524944118,1.7187879977563817e-08,4.227989270150469e-05,2.8546209095171083e-05,7.084328967665334e-05
13,0.008508173675026471,1.771482471665577e-08,9.879630652075458e-07,1.8601563120511477e-05,1.960724101043568e-05
14,0.008006037397469143,2.4273620002632324e-08,1.3556841013281632e-06,3.026334327194244e-05,3.1643300993273235e-05
15,0.008148956836610124,1.271207858235861e-08,3.918489968531947e-06,3.262302901089094e-05,3.6554231058005244e-05
16,0.008121292933072077,1.7713867913914457e-08,2.385881718707134e-07,3.575574154511732e-05,3.601204358490195e-05
17,0.00908219403439633,1.1872661040624902e-08,4.072118766532335e-05,3.759319454381555e-05,7.832625487017952e-05
18,0.009469494853941043,5.849039295008365e-09,5.046983099369421e-07,2.2494224615720773e-05,2.3004771964952725e-05
19,0.007711702361475767,2.1129545548169245e-08,6.222249230450559e-07,2.140118955035134e-05,2.2044544018944565e-05
20,0.008605402184468581,1.6805899351729038e-08,0.0,1.572383117682132e-05,1.574063707617305e-05
