Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.05263428355953315,3.674683619474994e-11,2.3836055988239483e-05,1.1697424755539104e-06,2.500583521062959e-05
2,0.042952752944718044,0.0,0.0,3.116484339160997e-10,3.116484339160997e-10
3,0.024405083494124617,5.992202218147358e-13,2.245240629469099e-05,1.1233869013057483e-05,3.3686275906968695e-05
4,0.018229206632141295,2.107875843566763e-11,0.0,1.2673533284234806e-05,1.2673554362993241e-05
5,0.014349599556270532,5.793677403192972e-10,1.4328196623575407e-05,2.215085215479947e-05,3.6479628146115195e-05
6,0.013939055421094342,1.174071337288808e-09,3.643368034599738e-05,3.966922238365606e-05,7.610407680099074e-05
7,0.011152499000451005,2.3484072705805495e-09,2.96961726531301e-05,1.9088736713523473e-05,4.878725777392415e-05
8,0.01145985815106187,2.4491612759035052e-09,3.318503189511938e-06,2.0857563032814575e-05,2.4178515383602418e-05
9,0.009668094128733727,3.198448871020167e-09,9.1714601971108e-06,2.652095978902557e-05,3.569561843500739e-05
10,0.010531389120421031,9.65540697581981e-10,8.634776152839848e-06,3.0477417607675657e-05,3.9113159301213086e-05
11,0.00961908467522845,2.619079493432801e-09,1.0050789680744236e-05,1.1692748738373501e-05,2.174615749861117e-05
12,0.009726006708039744,2.97679265154652e-09,5.611211684808783e-05,1.6959518922884167e-05,7.307461256362355e-05
13,0.008712367682785885,8.646681481945195e-10,8.929628000405104e-06,4.1467826127705166e-05,5.039831879625846e-05
14,0.009428050638767095,4.710638432367601e-10,0.0002413455129959775,2.9581577268202566e-05,0.0002709275613280233
15,0.00940744539086775,2.304832487428567e-10,0.00010692127307347361,1.139150348710559e-05,0.00011831300704382794
16,0.008298600549673343,5.417345754174307e-10,2.6624241559756513e-06,3.5782675121489445e-05,3.8445641012040515e-05
17,0.00812631111489836,1.0205471152587946e-09,6.81837990420343e-06,2.423745373749523e-05,3.105685418881392e-05
18,0.007915605037052912,6.986940566766692e-10,6.66320308436704e-06,1.295003184959465e-05,1.9613933628018368e-05
19,0.008619761017787202,7.527792974261295e-10,3.3538921309154637e-06,9.838677071195852e-06,1.3193321981408741e-05
20,0.00792560308160851,3.818963014566363e-09,3.516357818923015e-06,7.177340658326332e-05,7.52935833652009e-05
21,0.007685735438405196,1.2244207361004921e-09,2.3102989480631964e-06,8.908435719275425e-06,1.1219959088074722e-05
22,0.007453342800301205,1.4392425743965724e-08,8.52291733538724e-05,3.917353272661795e-05,0.00012441709850623432
23,0.007649945836264368,2.02886868091239e-09,2.3268394828711943e-06,2.9392055693519203e-05,3.172092404507131e-05
24,0.007257825516096157,5.346335181496065e-10,4.109977862372378e-07,7.097588181323196e-05,7.138741423298735e-05
25,0.007514039633750189,8.654013330888813e-10,1.5662017534044388e-06,2.672548857387408e-05,2.8292555728611606e-05
26,0.006944961799024717,4.686578137506964e-09,2.902553007491312e-06,1.6725827728629978e-05,1.9633067314258798e-05
