Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.04762896425204306,2.118074884230722e-13,2.013586513290731e-08,3.599047514817904e-08,5.612655208857478e-08
2,0.03141084149275429,0.0,0.0,7.398492728958125e-08,7.398492728958125e-08
3,0.019259104709617975,0.0,2.4043111156252685e-06,1.2638852321169526e-05,1.5043163436794793e-05
4,0.015203930233128188,2.981563151264024e-10,0.00012457854810274697,2.0603857537739344e-05,0.00014518270379680143
5,0.013434140522759862,9.644567626755004e-10,6.974023002201488e-07,2.2421676103616456e-05,2.312004286059928e-05
6,0.01135366436139476,4.58141599268068e-09,2.8421119829381867e-06,4.255922050833166e-05,4.540591390726253e-05
7,0.011240920665242323,7.001780817157468e-09,7.382709255032688e-05,4.192437492967987e-05,0.00011575846926082391
8,0.00970787802574838,8.919821769637263e-09,3.2427280994061564e-06,2.5815005504702752e-05,2.9066653425878546e-05
9,0.008819754252482841,1.7153252540415546e-08,7.684687017824615e-06,2.43080640648966e-05,3.2009904335261635e-05
10,0.01010088906793787,3.849836706328623e-09,1.9397139012683947e-05,5.738519676668663e-05,7.67861856160769e-05
11,0.008915251586586237,3.9479540525438925e-09,6.469238492396622e-07,1.9300516209581447e-05,1.995138801287365e-05
12,0.008482240966702925,1.1567089869388903e-08,0.0001247228662133767,2.1693504306905918e-05,0.000146427937610152
13,0.0085958700837204,4.208785056610453e-09,1.7164274360709617e-07,4.0031472503236756e-05,4.020732403190046e-05
14,0.009132444117468124,2.7913337953484537e-09,4.0447678809774986e-05,0.00013266218565807946,0.0001731126558016498
15,0.008418332174897375,5.448672837990415e-09,4.234125457643861e-07,1.0573346117496358e-05,1.1002207336098735e-05
16,0.007392429403120243,1.3504831753340861e-08,1.870509247918979e-06,2.9642969587757245e-05,3.1526983667429563e-05
17,0.007813134659422426,8.382645654918117e-09,3.1735681332732485e-06,3.366542350079583e-05,3.6847374279723996e-05
18,0.007889014038416306,4.073088041460791e-09,4.390440424503245e-06,6.36910280367011e-05,6.80855415492458e-05
19,0.008364435728275922,6.719366280730204e-09,1.734479858644244e-05,3.83679175211604e-05,5.571943547388357e-05
20,0.00792017744899523,3.892296498361388e-09,5.24239373010277e-08,2.1873108844558294e-05,2.1929425078357682e-05
21,0.006921891500696358,1.1015062999810574e-08,4.944009674269718e-06,4.650284396525164e-05,5.1457868702521164e-05
22,0.006976844123905388,4.648212677337746e-09,3.865494718740411e-07,2.325893302719921e-05,2.365013071175059e-05
