Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.051139750313468096,2.7690838006792803e-11,9.313583207715591e-06,9.588843974492495e-09,9.32319974252809e-06
2,0.038391824811697006,6.047910434503659e-14,8.080701343031198e-06,9.575675142818916e-08,8.176458154938491e-06
3,0.02425060964121324,5.268633644284915e-14,2.5116909155870512e-06,4.340924508309273e-06,6.8526154765826605e-06
4,0.018521986986942043,3.774193846628907e-12,9.535178598315357e-06,1.55359060662939e-05,2.5071088438803103e-05
5,0.015247908205066512,2.82356525345283e-09,1.7052843358248e-07,5.3644170572717406e-05,5.381752257155334e-05
6,0.01360717423759946,5.3460083283603204e-09,1.3742052537185705e-05,1.4096799391525341e-05,2.7844197937039405e-05
7,0.012142098886415181,9.465016993791162e-09,4.070139672472065e-08,4.77756709539888e-05,4.7825837367707316e-05
8,0.010517044515326255,9.345726982451446e-09,4.985100451553417e-06,4.40775903631534e-05,4.907203654168927e-05
9,0.011376740709060758,7.28846049235312e-09,4.609688676624036e-05,3.352084185175305e-05,7.962501707848576e-05
10,0.010339107341700939,1.3633399788103049e-08,9.084228708572686e-07,4.015278248586443e-05,4.1074838756509803e-05
11,0.009181541981311834,1.2288787914482848e-08,1.142438923651841e-06,2.0468177803771555e-05,2.1622905515337877e-05
12,0.010378305425458565,8.535390801892578e-09,7.63293510374577e-06,2.487267484925795e-05,3.251414534380561e-05
13,0.008662908795153404,1.0444950550117276e-08,2.575786165575138e-07,2.3454272196259665e-05,2.3722295763367296e-05
14,0.009080775175811497,8.362528028029376e-09,8.82315811382157e-07,3.730650840954489e-05,3.819718674895508e-05
15,0.011211905015132776,5.682859401873472e-09,1.6313222905219044e-05,4.735972493122134e-06,2.1054878257743053e-05
16,0.009712843514024848,9.733699539672586e-09,3.2567100425866e-08,2.041867558286805e-05,2.046097638283359e-05
17,0.008499012056102113,5.856635450692505e-09,1.2844088465494524e-09,1.7792643379915457e-05,1.77997844242127e-05
18,0.008624120379752683,5.3114701445800145e-09,5.997463889254735e-06,1.7638199627063624e-05,2.364097498646294e-05
19,0.0077090208140406305,2.9631981377905917e-09,3.5075168854761444e-05,2.4827229818271013e-05,5.9905361871170246e-05
20,0.008681680831104153,3.279717519729241e-09,6.989323341843023e-05,1.5763623016995546e-05,8.56601361529455e-05
21,0.00790265553755822,4.041606674702024e-09,0.0,5.8554523224701266e-05,5.855856483137597e-05
22,0.007298979053569094,3.3972554295709137e-09,1.559260963901247e-05,1.5544491294533355e-05,3.1140498188975394e-05
23,0.008177886810721603,5.254872527434674e-09,1.9793420603616302e-07,2.4169620979400278e-05,2.4372810057963876e-05
24,0.007060656289956192,1.1662010254432948e-08,4.857308635196726e-07,2.83635149891126e-05,2.8860907862886706e-05
25,0.006916095389098656,1.064303624277732e-08,1.1419855665679798e-06,2.074418140726569e-05,2.1896810010076447e-05
26,0.007003748709926518,7.975658326017803e-09,1.753952781174645e-05,3.4068203627223644e-05,5.161570709729611e-05
27,0.008204923758124252,2.742325010874621e-09,0.0,2.468888269428584e-05,2.4691625019296716e-05
28,0.007449846589801515,5.7915328574930055e-09,2.1560883576537984e-07,4.414919058597211e-05,4.437059095459498e-05
29,0.006290944829787605,1.232020345442179e-08,7.438051954988612e-07,2.9921065359045623e-05,3.0677190757998906e-05
30,0.007555494681227862,7.573193852812693e-09,1.0286469408268948e-05,1.3576045704798451e-05,2.3870088306920214e-05
31,0.006428459214852986,6.944413975879722e-09,1.847285962319303e-08,3.163740948698457e-05,3.166282676058364e-05
32,0.005980140827709764,1.941029591330586e-08,2.1260311218296844e-08,4.2404556281946325e-05,4.2445226889077924e-05
