Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.05336087555080265,0.04836947959847748,0.05135726200586015,0.1104767918586731,0.05336087555080265,6.568341532355399e-12,3.524422077570134e-10,9.004996461316912e-05
2,0.03613323057917031,0.025525313219986856,0.025037339126521892,0.5912229418754578,0.03613323057917031,3.2672949796935075e-11,4.501437257997812e-11,1.0777117548064678e-05
3,0.02388928864489902,0.01940887374803424,0.019853092222051186,0.6718752384185791,0.02388928864489902,6.6091504806208314e-12,1.9897291234522093e-11,3.5609814064519446e-05
4,0.021543981725132312,0.018216790980659425,0.018575285392051392,0.680881142616272,0.021543981725132312,1.5649907148469755e-12,2.8254527503698222e-12,5.7573754624669534e-05
5,0.019494747815581113,0.016686427930835634,0.01778020430356264,0.6879754662513733,0.019494747815581113,0.0,0.0,5.615377412063941e-06
6,0.020131782229457582,0.014895146945491433,0.016243129545314747,0.7162909507751465,0.020131782229457582,3.93479498652773e-14,0.0,1.958401567428046e-05
7,0.01651359841759716,0.012686614965787157,0.014133080670779402,0.743360161781311,0.01651359841759716,8.995478424727524e-12,0.0,1.0879685193313972e-05
8,0.015598053723428543,0.013284726679557934,0.01455139893699776,0.7499064207077026,0.015598053723428543,1.0710199770666791e-10,3.4010456599314635e-12,0.000158916151458461
9,0.01684499259844616,0.013515253376681358,0.0165495423769409,0.6973174810409546,0.01684499259844616,2.124240447515828e-11,0.0,0.00023536453646135882
10,0.013341444683587783,0.0112843842653092,0.01407048732719638,0.7346643209457397,0.013341444683587783,1.4768180290619426e-09,4.681191662742445e-12,0.0035418952491203665
11,0.012238386873300974,0.009390461054863408,0.010133506052873352,0.8231503963470459,0.012238386873300974,5.113905243280706e-09,2.4866293405697588e-11,0.010233730148873297
12,0.011894851693182022,0.010519998497329652,0.012876380573619495,0.7488460540771484,0.011894851693182022,6.474253910977986e-09,5.607927241609063e-11,0.00926056899891939
13,0.010555710459079642,0.011032198497559875,0.011346169916743582,0.8286741375923157,0.010555710459079642,4.737132868588545e-09,3.086647912097961e-10,0.010990967004388338
14,0.009570627920813375,0.007821963488822803,0.009770689849657092,0.8129618763923645,0.009570627920813375,1.7095630115637544e-08,7.023192719794537e-11,0.0053469865813480805
15,0.009151158170992291,0.008215694513637573,0.008674737362360413,0.85655277967453,0.009151158170992291,1.3882495753448018e-08,5.561964393456812e-10,0.008641599373010943
16,0.009491207111360771,0.00801350103574805,0.010157856158912182,0.8062986731529236,0.009491207111360771,2.1930185474988387e-08,7.292073837944097e-11,0.0073250177994141925
17,0.010445913178967191,0.00814733633887954,0.009822186971591278,0.8114975690841675,0.010445913178967191,1.084720556078133e-08,7.188954440160147e-10,0.014947706749889888
18,0.008771585097971869,0.006624433532124385,0.00666657270101661,0.8890175819396973,0.008771585097971869,1.492734235009667e-08,5.981765954162947e-12,0.016968786273425077
19,0.010216312758116559,0.010399718972621486,0.012424756211905995,0.7607568502426147,0.010216312758116559,1.5010825746353054e-08,3.094164948199487e-11,0.011496788996193599
20,0.009195626193246284,0.008788584760623053,0.010620803318240425,0.8029482960700989,0.009195626193246284,1.604889838092635e-08,9.613643987268328e-10,0.017594753533023037
21,0.008017569072786477,0.006856059248093516,0.008076064965941689,0.8596898913383484,0.008017569072786477,1.4774082229586136e-08,2.1039367294058668e-11,0.017052508548082386
22,0.007477131291207942,0.007570431916974485,0.009500716368413785,0.8252069354057312,0.007477131291207942,1.579968475558601e-08,6.31179172724288e-10,0.019453303011309857
23,0.00813194998999598,0.008457221643766388,0.01014892536808144,0.806812584400177,0.00813194998999598,1.4983846516229286e-08,3.861560257377514e-10,0.013032716941471827
