Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.05680508255748681,1.1605821106153825e-11,5.8107788629439955e-05,8.617923279003138e-08,5.8193979468051096e-05
2,0.050452501106430105,1.4413211137471194e-12,3.073370576674671e-05,2.222404545028334e-08,3.075593125351811e-05
3,0.025884467190210248,0.0,5.011149896903476e-06,1.0595475661154817e-08,5.021745372564631e-06
4,0.020174193484577496,2.1205599625023636e-12,2.537428157255258e-05,6.577598855743663e-09,2.538086129196829e-05
5,0.017508764862751876,4.682506985529669e-11,0.00015081833863295885,1.111281887744687e-08,0.00015082949827690617
6,0.014451313626126085,2.0963462279611194e-10,0.00011832046600024495,5.8495453303588597e-08,0.00011837917108817134
7,0.012905240026105878,5.22770074649123e-10,1.6793010426667718e-05,2.0984623021444534e-07,1.7003379426956813e-05
8,0.011012024311742313,1.0837550193783414e-09,7.341561044958644e-05,1.37947114630638e-06,7.47961653509122e-05
9,0.009365020503460521,4.195162180439624e-09,0.0010354645108658096,2.5298261899523402e-06,0.0010379985322179425
10,0.008582899958538023,6.825615560186717e-09,0.000272696279193825,6.2193748871251425e-06,0.00027892247969651035
11,0.008265039749102483,8.334893806406931e-09,1.6860062769272196e-05,4.95615967623661e-06,2.1824557339315212e-05
12,0.008701471228178747,6.766552952774041e-09,1.5263311620461375e-05,5.5716059695397464e-06,2.0841684142953893e-05
13,0.008391181718636776,5.6726917752902266e-09,0.0003272157890108161,1.139158561708381e-05,0.00033861304731967523
14,0.007351440613643384,7.310418351283007e-09,8.38913445587715e-06,5.4780510007080605e-06,1.3874495874936493e-05
15,0.006982837695444764,9.574170730518766e-09,1.3115809368902564e-05,5.605806569452398e-06,1.873119010908548e-05
16,0.007430791021914969,1.4365750860258797e-08,0.0002204925434030079,7.991338483164322e-06,0.00022849824763703248
17,0.0068266985800222195,1.008741869735419e-08,4.721693875645351e-05,4.702139667616653e-06,5.192916584276752e-05
18,0.006549617032927107,9.664808317780055e-09,1.0699704778257148e-05,4.939577594723359e-06,1.564894718129829e-05
19,0.006732354760432328,6.469884768833725e-09,0.00046793816690073167,4.237802679249098e-06,0.0004721824394647496
20,0.006866448778580402,7.871736058718102e-09,1.6389579225884103e-05,5.741677377442627e-06,2.2139128339385447e-05
21,0.006104967507704253,1.2275452961711273e-08,0.00014280396574030627,5.810284259119493e-06,0.00014862652545238748
22,0.0063014498642895,1.8080938729753293e-08,0.0007630773368786199,6.172804989800427e-06,0.00076926822280715
23,0.006030844637638771,1.3010488193081422e-08,0.0005046313378915242,6.7209725293411615e-06,0.0005113653209090584
24,0.005837098631391328,1.2070253625435236e-08,0.000755113246824716,5.571655102744641e-06,0.0007606969721810861
25,0.006103795725183273,5.1394339700749976e-09,0.00014314010135486118,7.035522917291805e-06,0.00015018076370612306
26,0.005619339430114438,1.583490484562671e-09,0.000699199133324436,9.032716151221618e-06,0.0007082334329661422
27,0.005844634173857704,2.1207122768721245e-09,0.0002609136654771943,4.289120441222919e-06,0.000265204906630694
28,0.005743372027801586,9.277889797135933e-09,0.0009344478830562412,7.047067893330495e-06,0.0009415042288393689
29,0.006191485381068688,6.0254271341960715e-09,0.0011795477161308094,3.046753238603599e-06,0.0011826004947965473
30,0.005795011962567207,9.621042923568746e-09,0.0002690111545383487,4.0406414531259625e-06,0.00027306141703439823
31,0.006530525074274817,9.808732807124139e-09,0.0006354286916820277,6.842292552170593e-06,0.0006422807929670054
32,0.00527889093279209,6.200647514165765e-09,0.000612683764500638,7.383421896772905e-06,0.000620073387044925
33,0.007017976292868105,8.083695922564454e-09,0.0015317963138460284,3.592849306586351e-06,0.0015353972468485372
34,0.006060404158656446,4.212409096883147e-09,0.0007389293788193098,1.1559407703562809e-05,0.0007504929989319695
35,0.005300227565769578,1.182520480203839e-08,0.0003495988934478736,7.733925521953744e-06,0.00035734464417462933
36,0.004848424846988539,1.3447951122500937e-08,9.449818764690728e-05,7.603302290375049e-06,0.00010211493788840483
