Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.05556068957691461,4.346362509673833e-11,0.00013050779773087808,4.312061902394447e-09,0.00013051215325640556
2,0.043700046050296704,1.9189638758242602e-13,1.8204419501921692e-05,1.751587768814567e-08,1.8221935571506226e-05
3,0.023710905534910485,1.8828623068213745e-15,3.0262244312498335e-08,3.892569657862289e-09,3.4154815853222926e-08
4,0.02227394457276858,0.0,5.65238133750061e-07,4.625590158660336e-10,5.65700692765927e-07
5,0.01740942033611133,8.852826802617631e-12,1.0094017968492064e-06,4.021690519066664e-08,1.0496275548666755e-06
6,0.01647213916622207,2.9388665051892516e-11,1.9502122232276703e-07,7.977709522841008e-07,9.928215632719196e-07
7,0.013077996710551456,3.4463207073321294e-10,4.463526228341395e-08,1.900127498104302e-06,1.9451073924584493e-06
8,0.011163902180400533,8.771512450295878e-09,0.00010909150281629128,4.164380522186688e-06,0.00011326465485092826
9,0.009463399143653437,2.031053177368403e-08,1.1152300595978421e-05,4.664252783459715e-06,1.583686391121182e-05
10,0.010432094106004692,3.274541404797868e-08,5.8206657889491506e-05,4.636814360189966e-06,6.287621766372945e-05
11,0.009194082888761456,2.3093775534224625e-08,0.00012966363413909163,6.938532431621885e-06,0.00013662526034624773
12,0.009202715114388667,1.874033020840562e-08,3.422564841910812e-05,3.2724092479170144e-06,3.751679799723354e-05
13,0.009057406627927238,3.010511968410114e-08,0.0002382865779719157,5.692106560016174e-06,0.00024400878965161597
14,0.00869560542739403,2.658867573641078e-08,1.4119811894013997e-05,4.828111483394166e-06,1.8974512053144574e-05
15,0.008730095404554421,5.478120153903931e-08,0.0001686259546690069,8.424300746189452e-06,0.00017710503661673538
16,0.008792399025430352,1.1235824107668873e-08,0.00018451063667317008,5.195956331142569e-06,0.00018971782882842034
17,0.008548657111430042,1.7424438834021557e-08,9.781518155550559e-06,5.187641392804832e-06,1.4986583987189412e-05
18,0.006779670948162675,2.269570123666123e-08,0.00012831178140455511,4.569528548443987e-06,0.00013290400565423575
19,0.006875617554227651,3.991963634813762e-08,0.0002773363125070655,7.890020402200028e-06,0.0002852662525456137
20,0.0065333273288019945,1.7298595575562694e-08,0.0017947842155104788,1.4636158020004039e-05,0.0018094376721260585
21,0.006692792098759346,1.6876757302423113e-08,0.0001634849291960256,7.810960280554318e-06,0.00017131276623388235
22,0.006888170182232705,1.6250533089563336e-08,0.000417023789384632,8.447538099655175e-06,0.0004254875780173768
23,0.006929103921259373,2.400409153068299e-08,0.000557475666063184,7.408473544134837e-06,0.0005649081436988495
24,0.006658598882290469,2.59930382579651e-08,0.00044020054416826234,7.491432226712652e-06,0.00044771796943323294
25,0.006138961063697934,3.104061201307793e-08,0.0003882484039754457,5.380649482227917e-06,0.0003936600940696867
26,0.005079869744958172,2.2927033775117003e-08,0.0004640490959158199,8.350199463126278e-06,0.0004724222224127213
27,0.005651236541280654,1.2242883567664848e-08,0.0011600724926652867,1.118198511322837e-05,0.0011712667206620825
28,0.0060843498032854895,1.4724811875048342e-08,0.0003852342683159331,5.30425292447294e-06,0.0003905532460522811
29,0.006611927691191225,9.583304204043035e-09,0.000406557543354415,9.124944858105235e-06,0.00041569207151672424
30,0.007146559509737286,7.438426957391481e-09,0.0005643975814561411,8.562309474911564e-06,0.00057296732935801
31,0.0056907420413909665,9.148618066602256e-09,0.00048715341894856425,6.958506242066506e-06,0.0004941210738086974
32,0.006113631286802636,1.3728336381549793e-08,0.0006396345650897317,5.856201749571844e-06,0.000645504495175685
33,0.005609072498898481,2.493975378922064e-08,0.0012655860804693156,1.1999328729571001e-05,0.001277610348952676
34,0.005259044332311712,1.545483189185963e-08,0.0003282004644222704,9.90926313097176e-06,0.000338125182385134
35,0.005325023842398339,1.3786895728826643e-08,0.0015648601588362176,8.82794087295244e-06,0.0015737018866048987
36,0.004868907944141874,1.1921430441223844e-08,0.0006598122819624574,1.2295810144334574e-05,0.0006721200135372332
