Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.05685133759824323,1.8589023808627852e-11,6.686892359817406e-06,2.044800734983636e-09,6.688955749576198e-06
2,0.05563369361867367,4.015481278404071e-14,0.0,4.371004194465607e-11,4.375019675744011e-11
3,0.03444932310671454,1.454629655954256e-14,4.312278893652392e-06,5.587553554755888e-09,4.317866461753445e-06
4,0.02208969836503687,2.761936961289509e-12,1.7426083164854479e-06,1.2402920375743238e-10,1.7427351076261666e-06
5,0.017143787048809544,9.114376863204591e-11,1.8422523400826343e-05,3.9332671291688186e-08,1.8461947215886664e-05
6,0.016178034278760915,7.052354881834989e-11,0.00013625707994425473,1.6126855042728262e-07,0.0001364184190182308
7,0.01390709754236987,4.942575232524534e-10,0.00024124159503697266,1.839888332697451e-06,0.00024308197762719336
8,0.012324624321043072,1.7679984679371227e-09,0.0022270466715608164,1.3456340231886024e-06,0.0022283940735824733
9,0.010842819304638346,3.1381712805696045e-09,0.0017880999300284477,1.8433439784792547e-06,0.0017899464121782075
10,0.009417923298520101,4.977392159811615e-09,0.0047123224558445025,8.51196758958968e-06,0.004720839400826252
11,0.009260547314573762,5.456370457265504e-09,0.005892460407323738,7.715297019802262e-06,0.005900181160713997
12,0.008546957762544634,6.494794749830013e-09,0.005960606996807398,9.086938563945315e-06,0.005969700430166093
13,0.011696524501607661,4.475171354972896e-09,0.0040935718678857475,1.0325554489209202e-05,0.004103901897546312
14,0.009229504759095505,5.021065290464306e-09,0.00337583998667423,5.937838300100525e-06,0.003381782846039621
15,0.009538484442139596,5.561128430779267e-09,0.0034189999562500456,6.1931733214231696e-06,0.003425198690699899
16,0.007921617353518665,3.4195926994004576e-09,0.0037535456325971496,4.070246407993129e-06,0.003757619298597842
17,0.007417295275675789,6.075661698097041e-09,0.0023364125917990993,1.075714192159976e-05,0.002347175809382397
18,0.007585504138186364,7.68226801254315e-09,0.00325401295303053,5.871708202435856e-06,0.0032598923435009784
19,0.006840661407487703,8.766662377434336e-09,0.001381826244619124,6.965836187853245e-06,0.0013888008474693546
20,0.006718468321093791,5.818723738648171e-09,0.004839655918979764,1.5126381435944015e-05,0.004854788119139447
21,0.006601035585102271,6.8192800720701164e-09,0.005855099547713706,1.3187456737297835e-05,0.005868293823731076
22,0.006770917414490815,4.48835466361018e-09,0.003702203955227205,2.2197860421541698e-05,0.00372440630400341
23,0.007122291819336758,7.111572458999565e-09,0.0032168263829551163,1.2361769085697607e-05,0.003229195263613273
24,0.006467435164639438,2.799237906829339e-09,0.0030802060144723004,6.061187915272997e-06,0.0030862700016254805
25,0.006618397366124349,5.095168906454046e-09,0.0022543039464131944,7.766598051309323e-06,0.00226207563963341
26,0.006555170338915687,5.494572277818181e-09,0.0021490397629645797,1.0387835408263533e-05,0.002159433092945121
27,0.0053674594276178055,4.249310226489433e-09,0.0015435341846553056,1.613559715303959e-05,0.0015596740311185715
28,0.005593087855385433,3.266137888037639e-09,0.0025144401994483035,1.6987977652940983e-05,0.0025314314432391322
29,0.006149749027263425,2.0448638816142953e-09,0.0016755806254761048,1.2663806833707598e-05,0.001688246477173694
30,0.00481477464404954,5.847699685258698e-09,0.0017209565028588416,1.709187176305446e-05,0.0017380542223215812
31,0.006293049236287323,2.365301481627502e-09,0.00392515459040466,1.5895985280773723e-05,0.003941052940986916
32,0.005970577466708254,2.076589436878257e-09,0.00112136868289779,1.1099744935409294e-05,0.001132470504422636
33,0.005422607177383148,1.7399838736293847e-09,0.001789365745783817,1.2113270490244048e-05,0.0018014807562579348
34,0.006078917923396532,1.2744139401953198e-09,0.0025036784816511487,1.2628632003953395e-05,0.0025163083880690423
35,0.005577785681119897,3.1725940595596624e-09,0.002075865117234288,1.2993480449529042e-05,0.0020888617702778762
36,0.0048872250309345165,2.2475498066777696e-09,0.0016309260841893885,1.829759271777792e-05,0.001649225924456973
37,0.004494546973277671,2.6508439715674763e-09,0.001482661122526633,4.328443760712672e-05,0.0015259482109777314
38,0.0050530739351582355,2.43302402973619e-09,0.00268328569007164,1.527288526439634e-05,0.002698561008360066
39,0.005204908412054811,9.327082284368559e-10,0.0006953741096140092,2.159612486445667e-05,0.0007169711671866943
40,0.005060473319247995,2.9491198329678675e-09,0.001600478204968521,1.538642697988222e-05,0.001615867581068236
41,0.00430723338414141,1.7392154797149772e-09,0.0019675530216278245,3.6272955560788944e-05,0.002003827716404093
42,0.004733184791943976,4.04549740593929e-09,0.0015958705078306646,2.7424102511757245e-05,0.0016232986558398278
43,0.004824766915448955,1.723235936118515e-09,0.0031987531268176032,3.1743378992103404e-05,0.0032304982290456427
44,0.004344468682177994,2.4828924028574787e-09,0.004546563589727455,3.2469364994325166e-05,0.004579035437614183
45,0.004698299068275472,2.536852687902043e-09,0.0019792035698324184,2.1720273272951504e-05,0.0020009263799580577
46,0.004489701774141843,2.435053408423755e-09,0.002551370396693899,3.242241099744121e-05,0.0025837952427447486
