Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.04055200060602368,0.03131319869023103,0.016077139725287754,0.49013686180114746,0.04055200060602368,3.7589283754300575e-11,0.0,7.297960978929426e-07
2,0.02552545747560699,0.04008171177254273,0.019391580070886347,0.21829456090927124,0.02552545747560699,2.247127648569927e-12,0.000300383715776568,4.2919168885142464e-05
3,0.025536205040336383,0.02312567514868883,0.01766170354353057,0.4570547342300415,0.025536205040336383,0.0,7.26115692894803e-05,2.5707343642030304e-05
4,0.02156299587748036,0.025509365905935947,0.020906064245435927,0.3209994435310364,0.02156299587748036,1.8114157927036662e-12,0.00012979177498802707,2.7140033411480303e-05
5,0.021301486143251745,0.02493058231014472,0.02026022577451335,0.36832499504089355,0.021301486143251745,2.6334779482461802e-12,9.981898349837668e-05,3.658954970874887e-05
6,0.020308087432257284,0.021444824595864,0.014516476748718156,0.5477280020713806,0.020308087432257284,1.5905596571503645e-12,0.0005432491905850054,3.542201838190896e-05
7,0.02212278002009886,0.019870807345096882,0.018980740879972775,0.4617629647254944,0.02212278002009886,4.285996500211695e-12,0.00011517659513575567,3.125603330043488e-05
8,0.019363013380093545,0.027033231865901213,0.013049947822259532,0.5561449527740479,0.019363013380093545,2.26849842326937e-13,2.8636591717479036e-05,2.412495944485227e-05
9,0.020005375067362698,0.023849806246849205,0.013985604047775269,0.5571416616439819,0.020005375067362698,0.0,0.00011517772285452545,3.626591152825662e-05
10,0.018410753401950364,0.022298326572546594,0.012869098016785251,0.6074914336204529,0.018410753401950364,1.326516897703836e-11,3.4098690365924276e-05,0.0001486839157155741
11,0.01618237288600606,0.021664411402665652,0.01488097964061631,0.5822129249572754,0.01618237288600606,9.50689288171709e-12,7.456033270326726e-05,0.00013610527892217886
12,0.01620508727004252,0.020879934040399697,0.011045495669047037,0.6629714965820312,0.01620508727004252,2.2395314746035457e-10,1.1708095616775147e-05,0.00018412598960455208
13,0.014670832815193912,0.018823485320004132,0.01159204501244757,0.6619986295700073,0.014670832815193912,7.598511228547953e-10,0.00013351056854804186,0.00045018824293507616
14,0.014557917619396636,0.023800190538167953,0.015491673205461767,0.46648097038269043,0.014557917619396636,9.71259980972622e-10,0.00012639894867081338,0.00029307108071187436
15,0.014460099486225262,0.020254740921350625,0.012903406181269221,0.5895113348960876,0.014460099486225262,1.073763856602369e-09,0.0003552100446401847,0.0002873144546725028
16,0.013452446338061879,0.02669047134426924,0.011948570867793428,0.5898358225822449,0.013452446338061879,1.525754233035207e-09,0.0006353097956653416,0.00033365841087269147
17,0.013653202822840795,0.02065142860206274,0.009158530013842715,0.667820155620575,0.013653202822840795,1.9304329295091795e-09,0.0001555569810934591,0.0003682279443081146
18,0.012977871288568145,0.01992330843439469,0.010079289582790807,0.6012166738510132,0.012977871288568145,1.8643199128281064e-09,0.0008782122056584575,0.0003768133634596616
19,0.014152834640543272,0.018077946769503448,0.010317612284173569,0.6552255153656006,0.014152834640543272,3.9150111147930665e-09,0.0010127957839525922,0.00029740393793427177
20,0.011628840862568922,0.018988015201802436,0.008741491836392216,0.6936385631561279,0.011628840862568922,4.8966772368884276e-09,0.0016281784035999947,0.00029548958556820516
21,0.012148239928093262,0.02125489769073633,0.009653288612349166,0.6422601938247681,0.012148239928093262,3.7843244661440395e-09,0.0016867152171777472,0.00024208413542408524
22,0.012230900093549636,0.024334987482199304,0.020220181490812037,0.38790667057037354,0.012230900093549636,6.089998805565524e-09,0.0008865937355214389,0.0002566742866841524
23,0.012232520265459287,0.019411234758221187,0.009994928621583514,0.6447697877883911,0.012232520265459287,4.106097590098776e-09,0.0005513296225074499,0.0006213494857074794
24,0.010631475467007698,0.01887385883870033,0.01227749242550797,0.6320036053657532,0.010631475467007698,5.991365654180939e-09,0.00036347992423458914,0.0006147163648381398
25,0.010585968206613892,0.014759423497777719,0.0077756330784824156,0.7217210531234741,0.010585968206613892,3.720699207280598e-09,0.000829756965166195,0.0005638520270323474
26,0.01075352320061406,0.016550033783110287,0.00777270934647984,0.7139373421669006,0.01075352320061406,6.994203815321492e-09,0.0018596560110458135,0.00048603384746630484
27,0.00993934892424632,0.022966000323112194,0.010845529335913144,0.5712329149246216,0.00993934892424632,9.654838525922721e-09,0.0010913582838669238,0.0009485000417134911
