Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.04497185885542777,0.05208677913133915,0.02104482085754474,0.23677504062652588,0.04497185885542777,5.805765764292353e-10,3.244081611544875e-05,1.2437487516214378e-06
2,0.031159857185784637,0.035072834302599616,0.018133615454037983,0.3733830451965332,0.031159857185784637,1.9348696604052707e-11,4.75755765324243e-05,7.779797938299644e-06
3,0.024395890749718357,0.02695175475225999,0.02038522209558222,0.2941138744354248,0.024395890749718357,4.089148277988474e-13,7.510516336987025e-05,1.9697511827743743e-05
4,0.022286396587222087,0.024410682515456125,0.017640128110845883,0.4495704770088196,0.022286396587222087,5.406546684329768e-14,1.3261726647469167e-06,0.00010911736777742606
5,0.02069578418599033,0.019337996267355405,0.021707083305550948,0.3779558539390564,0.02069578418599033,1.0037095931305255e-13,4.345303767213858e-05,0.00014458082981170064
6,0.020100150370924937,0.02484928071498871,0.021061914041638374,0.36481940746307373,0.020100150370924937,5.280464198680596e-13,5.799174716498672e-05,0.00015201132117852222
7,0.0196556258923942,0.018903460281972703,0.01931066842128833,0.4587651491165161,0.0196556258923942,3.4698416664472006e-13,5.731800194332885e-05,0.0001424078236231086
8,0.018043135315543267,0.019238062274570648,0.017791946108142536,0.5044980049133301,0.018043135315543267,0.0,0.00011917523974486343,0.00019454269455886634
9,0.017287296356587874,0.02585395024372981,0.01350457604146666,0.5754379034042358,0.017287296356587874,9.779893159065095e-14,0.00012114234095034452,0.00026893856618164815
10,0.016027072410485368,0.01841800917799656,0.016931168631547026,0.5659700632095337,0.016027072410485368,1.1834387849771378e-14,1.127970384919817e-05,0.00033148684500739904
11,0.01716562474101055,0.020362187964985005,0.013222391406695047,0.6331086754798889,0.01716562474101055,0.0,3.223521433903328e-08,0.00026603372612661667
12,0.015588607957086912,0.018416905417465247,0.010644132426629463,0.6929293870925903,0.015588607957086912,0.0,0.0,0.00023645202690519515
13,0.014873160946569064,0.01958692754403903,0.01054886562956704,0.6657724380493164,0.014873160946569064,0.0,5.075643251119171e-07,0.0002769491929108297
14,0.01433256354251104,0.015769675588951662,0.012432110909786489,0.6115775108337402,0.01433256354251104,4.57007162926691e-11,6.203776876546457e-05,0.0003491690726352193
15,0.013195442160727775,0.017062574410094664,0.010198971877495447,0.665814995765686,0.013195442160727775,3.2659546225197143e-10,8.243462144425171e-05,0.0004476505036961247
16,0.01246324726153256,0.022366678557143763,0.009677051773501767,0.6773932576179504,0.01246324726153256,8.76084686166481e-10,2.0371582130503e-05,0.0004515435583650513
17,0.012532086202465906,0.02169633126602723,0.009643444687955909,0.6635340452194214,0.012532086202465906,3.423549493933566e-10,2.2620511147022532e-06,0.0003466728031735469
18,0.012428494391781165,0.014815793874172064,0.009649310674932268,0.6608514785766602,0.012428494391781165,4.892299759816173e-10,1.5039686100298536e-05,0.00019198425087019405
19,0.011760064474556868,0.013935606711759018,0.010747265484597947,0.6142936944961548,0.011760064474556868,8.581466703774908e-10,2.427338871634711e-05,0.00041142117149862897
20,0.012558180730926191,0.015675609859709557,0.01009580617149671,0.6789742112159729,0.012558180730926191,1.1606258486513212e-09,2.0556521631056303e-05,0.0002570231417012467
21,0.011016883416010476,0.013246857632811252,0.01421028541194068,0.575028657913208,0.011016883416010476,4.799276118663425e-10,9.459076701457422e-05,0.00026876368679559163
22,0.010865924624362734,0.012644100074584667,0.01105059983415736,0.6230171322822571,0.010865924624362734,2.0744058997648003e-09,5.495018830835174e-05,0.00043388010799142525
23,0.010820083643832221,0.018130863157029335,0.009643875528126955,0.6238725185394287,0.010820083643832221,3.849356179300336e-09,1.4712844289867923e-05,0.0002570938945224426
24,0.01115624394222367,0.013381698097173985,0.009704972048186593,0.6619080305099487,0.01115624394222367,1.667124187228645e-09,0.00023506849580678818,0.00038663632508642934
25,0.010066070074283676,0.01397648281775988,0.008657248690724373,0.6819770932197571,0.010066070074283676,4.590429623401636e-09,0.00017490422289894554,0.0005194426058609453
26,0.009423710993581974,0.016920239951174993,0.011032973209189044,0.6203975677490234,0.009423710993581974,6.410321296144699e-09,0.00013039761138777537,0.0003174160962078
27,0.009916138324159674,0.011845863316781245,0.008610499764068259,0.6989074945449829,0.009916138324159674,6.138141936636788e-09,0.000414169370193109,0.00048783451404716993
28,0.009303868884538732,0.01909495503283464,0.008257108766378628,0.678115725517273,0.009303868884538732,8.077736740948466e-09,0.00012539907770000932,0.0004894601397786857
29,0.009516320299220884,0.014016624540090561,0.006826083693239424,0.7263122797012329,0.009516320299220884,4.104581260586574e-09,0.00043581313084399976,0.0003630006593807369
30,0.00895291749705992,0.012585006081140958,0.010507530636257596,0.6189603805541992,0.00895291749705992,3.3544292177644412e-09,0.0003890844135340035,0.00035306016881256564
31,0.008900725424698577,0.013164131114116082,0.0070915912381476825,0.7199453115463257,0.008900725424698577,6.703387554619433e-09,0.0004641478732734733,0.0007558985480840176
32,0.010099787111734836,0.015188184710076222,0.007410948345851567,0.7176294922828674,0.010099787111734836,5.7061190216822764e-09,0.00034551598164831354,0.0005963790523233761
