Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.05685133759824323,0.05375249846838415,0.026584302333907947,-0.06761014461517334,0.05685133759824323,1.8589023808627852e-11,6.686892359817406e-06,2.044800734983636e-09
2,0.05563369361867367,0.052918885834515095,0.02684321476974421,-0.0750664472579956,0.05563369361867367,4.015481278404071e-14,0.0,4.371004194465607e-11
3,0.03444932310671454,0.02257017868881424,0.0144777898159292,0.5335407257080078,0.03444932310671454,1.454629655954256e-14,4.312278893652392e-06,5.587553554755888e-09
4,0.02208969836503687,0.018473705936533708,0.01718463624517123,0.551331639289856,0.02208969836503687,2.761936961289509e-12,1.7426083164854479e-06,1.2402920375743238e-10
5,0.017143787048809544,0.014951999842499694,0.013673538549078835,0.6641591787338257,0.017143787048809544,9.114376863204591e-11,1.8422523400826343e-05,3.9332671291688186e-08
6,0.016178034278760915,0.027071146643720567,0.014764442729453245,0.4014357924461365,0.016178034278760915,7.052354881834989e-11,0.00013625707994425473,1.6126855042728262e-07
7,0.01390709754236987,0.01367137546185404,0.01171783890782131,0.7282814979553223,0.01390709754236987,4.942575232524534e-10,0.00024124159503697266,1.839888332697451e-06
8,0.012324624321043072,0.012761530563390503,0.015159174437738128,0.6553134918212891,0.012324624321043072,1.7679984679371227e-09,0.0022270466715608164,1.3456340231886024e-06
9,0.010842819304638346,0.011538817236820856,0.010225049271765683,0.6618599891662598,0.010842819304638346,3.1381712805696045e-09,0.0017880999300284477,1.8433439784792547e-06
10,0.009417923298520101,0.012338413333054632,0.007361245082898272,0.7179856300354004,0.009417923298520101,4.977392159811615e-09,0.0047123224558445025,8.51196758958968e-06
11,0.009260547314573762,0.009326902082345137,0.007036309404712584,0.7122952938079834,0.009260547314573762,5.456370457265504e-09,0.005892460407323738,7.715297019802262e-06
12,0.008546957762544634,0.01138084163540043,0.008365479404650008,0.6686734557151794,0.008546957762544634,6.494794749830013e-09,0.005960606996807398,9.086938563945315e-06
13,0.011696524501607661,0.010663418642555674,0.00834394298079941,0.746582567691803,0.011696524501607661,4.475171354972896e-09,0.0040935718678857475,1.0325554489209202e-05
14,0.009229504759095505,0.009144663985352963,0.00927364443325334,0.6309937238693237,0.009229504759095505,5.021065290464306e-09,0.00337583998667423,5.937838300100525e-06
15,0.009538484442139596,0.010307877945403257,0.012208751247574886,0.5903304815292358,0.009538484442139596,5.561128430779267e-09,0.0034189999562500456,6.1931733214231696e-06
16,0.007921617353518665,0.009269041998777539,0.008524433037059175,0.7282558083534241,0.007921617353518665,3.4195926994004576e-09,0.0037535456325971496,4.070246407993129e-06
17,0.007417295275675789,0.008936824083017806,0.009930000226530764,0.5876195430755615,0.007417295275675789,6.075661698097041e-09,0.0023364125917990993,1.075714192159976e-05
18,0.007585504138186364,0.00905208959011361,0.012063400405976508,0.5575845241546631,0.007585504138186364,7.68226801254315e-09,0.00325401295303053,5.871708202435856e-06
19,0.006840661407487703,0.008357587348048886,0.010547785243640343,0.5034343004226685,0.006840661407487703,8.766662377434336e-09,0.001381826244619124,6.965836187853245e-06
20,0.006718468321093791,0.006225891139668723,0.005288112844735022,0.7656458020210266,0.006718468321093791,5.818723738648171e-09,0.004839655918979764,1.5126381435944015e-05
21,0.006601035585102271,0.008557522979875406,0.007782248967689359,0.6860933899879456,0.006601035585102271,6.8192800720701164e-09,0.005855099547713706,1.3187456737297835e-05
22,0.006770917414490815,0.0075259029399603605,0.006935609866761499,0.7120888233184814,0.006770917414490815,4.48835466361018e-09,0.003702203955227205,2.2197860421541698e-05
23,0.007122291819336758,0.006597915159848829,0.004309885903239774,0.8154091835021973,0.007122291819336758,7.111572458999565e-09,0.0032168263829551163,1.2361769085697607e-05
24,0.006467435164639438,0.006745741042929391,0.0060037021665064255,0.7303742170333862,0.006467435164639438,2.799237906829339e-09,0.0030802060144723004,6.061187915272997e-06
25,0.006618397366124349,0.007452703459421173,0.004614504312889444,0.8111088275909424,0.006618397366124349,5.095168906454046e-09,0.0022543039464131944,7.766598051309323e-06
26,0.006555170338915687,0.006189932736257712,0.007016372375397218,0.7110671997070312,0.006555170338915687,5.494572277818181e-09,0.0021490397629645797,1.0387835408263533e-05
27,0.0053674594276178055,0.005699932322992633,0.00532400843480395,0.7578797340393066,0.0053674594276178055,4.249310226489433e-09,0.0015435341846553056,1.613559715303959e-05
28,0.005593087855385433,0.006366444916541998,0.005962474291057636,0.7327399253845215,0.005593087855385433,3.266137888037639e-09,0.0025144401994483035,1.6987977652940983e-05
29,0.006149749027263425,0.0072988406755030155,0.008738673240360286,0.5954368114471436,0.006149749027263425,2.0448638816142953e-09,0.0016755806254761048,1.2663806833707598e-05
30,0.00481477464404954,0.006329762419530501,0.007476124505046755,0.6769061088562012,0.00481477464404954,5.847699685258698e-09,0.0017209565028588416,1.709187176305446e-05
31,0.006293049236287323,0.005843842896865681,0.0077665635100048445,0.6828798651695251,0.006293049236287323,2.365301481627502e-09,0.00392515459040466,1.5895985280773723e-05
32,0.005970577466708254,0.006376314966473728,0.004885476027589498,0.8052347898483276,0.005970577466708254,2.076589436878257e-09,0.00112136868289779,1.1099744935409294e-05
33,0.005422607177383148,0.008094988705124706,0.007217490334167249,0.7154579162597656,0.005422607177383148,1.7399838736293847e-09,0.001789365745783817,1.2113270490244048e-05
34,0.006078917923396532,0.005697269235194351,0.006633318701965941,0.7026218771934509,0.006078917923396532,1.2744139401953198e-09,0.0025036784816511487,1.2628632003953395e-05
35,0.005577785681119897,0.006142386555438861,0.008308371561320705,0.6611374616622925,0.005577785681119897,3.1725940595596624e-09,0.002075865117234288,1.2993480449529042e-05
36,0.0048872250309345165,0.004512237986394514,0.006073288677725941,0.739894449710846,0.0048872250309345165,2.2475498066777696e-09,0.0016309260841893885,1.829759271777792e-05
37,0.004494546973277671,0.0054989759519230574,0.004606874058178316,0.8111178278923035,0.004494546973277671,2.6508439715674763e-09,0.001482661122526633,4.328443760712672e-05
38,0.0050530739351582355,0.005190024055385341,0.007278364329572974,0.6851804256439209,0.0050530739351582355,2.43302402973619e-09,0.00268328569007164,1.527288526439634e-05
39,0.005204908412054811,0.0051084433507639915,0.004370933990382279,0.8283706903457642,0.005204908412054811,9.327082284368559e-10,0.0006953741096140092,2.159612486445667e-05
40,0.005060473319247995,0.004703032274846919,0.005081200870336033,0.7822372913360596,0.005060473319247995,2.9491198329678675e-09,0.001600478204968521,1.538642697988222e-05
41,0.00430723338414141,0.006112723892632251,0.007008917642653816,0.7128956317901611,0.00430723338414141,1.7392154797149772e-09,0.0019675530216278245,3.6272955560788944e-05
42,0.004733184791943976,0.0053638602354719,0.005738214103277844,0.76851487159729,0.004733184791943976,4.04549740593929e-09,0.0015958705078306646,2.7424102511757245e-05
43,0.004824766915448955,0.006178822140403402,0.006906513943855923,0.7034627199172974,0.004824766915448955,1.723235936118515e-09,0.0031987531268176032,3.1743378992103404e-05
44,0.004344468682177994,0.005335351956697802,0.006883013191529446,0.7146724462509155,0.004344468682177994,2.4828924028574787e-09,0.004546563589727455,3.2469364994325166e-05
45,0.004698299068275472,0.005322890865500085,0.005026767858200603,0.8000603914260864,0.004698299068275472,2.536852687902043e-09,0.0019792035698324184,2.1720273272951504e-05
46,0.004489701774141843,0.005857542710145935,0.005770648189354688,0.7421497106552124,0.004489701774141843,2.435053408423755e-09,0.002551370396693899,3.242241099744121e-05
