Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.05574966772971019,0.04250520351342857,0.018490440419150725,0.3007376194000244,0.05574966772971019,5.578897114141588e-11,3.566484428488857e-05,8.920033925583355e-09
2,0.03526854158287317,0.02368019086619218,0.017714084229535527,0.42561447620391846,0.03526854158287317,6.776067548344103e-13,5.3832855283641526e-05,7.754902779512271e-08
3,0.025872204269111996,0.023072596833420295,0.02491215378459957,0.28351837396621704,0.025872204269111996,1.57611996567777e-12,0.0005830676470656982,6.586889406203117e-08
4,0.019151079009326413,0.015866995866720874,0.01356528207866682,0.6277683973312378,0.019151079009326413,6.105651403262785e-11,5.509377090843099e-05,1.5975649102848285e-10
5,0.013712957547321705,0.011660460382699966,0.010755047822992006,0.7276704907417297,0.013712957547321705,7.099403555366899e-10,0.0008366473050750238,5.594070414712783e-08
6,0.013469597193556773,0.010545692076751342,0.00723230398984419,0.7787730693817139,0.013469597193556773,5.823792864142868e-09,0.00027262546787930596,4.559326976052605e-07
7,0.012108868060135086,0.01053684800475215,0.007528844548182355,0.7565056085586548,0.012108868060135086,6.458939898323563e-09,7.752107007073175e-05,1.523085272242255e-07
8,0.010221792404657938,0.011045384977478534,0.010396080143335793,0.6814765930175781,0.010221792404657938,2.1243894573357218e-08,0.0009584124477077307,1.857165456923161e-06
9,0.009199545318654306,0.009551212307997048,0.005516219159795178,0.8012644052505493,0.009199545318654306,2.3957389335611582e-08,0.0012124738262560446,1.5816039303149583e-06
10,0.009907611025969537,0.011546100916651389,0.012831605919119384,0.6316723227500916,0.009907611025969537,2.40071409098864e-08,0.0009081040992492457,1.1030292073434278e-06
11,0.011895952392107164,0.00965895577489088,0.00936494529661205,0.7179379463195801,0.011895952392107164,7.127806804021886e-09,0.0002795585750708428,8.770629976133251e-07
12,0.009906263392366154,0.010734504360395173,0.012682117211321989,0.6096611022949219,0.009906263392366154,1.0149719335954944e-08,0.0009623023058366167,1.4267111791333052e-06
13,0.009129966786262435,0.01068669887414823,0.010323055243740479,0.7020822167396545,0.009129966786262435,1.283360104167043e-08,0.0001983905829386771,3.004218014063763e-06
14,0.008510439213968709,0.008350068780904015,0.005252862219802207,0.8240952491760254,0.008510439213968709,1.645467959356225e-08,0.0016449437062570835,2.683016202858001e-06
15,0.007517321622261489,0.009754754758129517,0.00868106252326268,0.6402733325958252,0.007517321622261489,1.3636072166780991e-08,0.000619396874005355,2.8580509552008483e-06
16,0.007545432446419563,0.007565083884401247,0.005364525830373168,0.7929497361183167,0.007545432446419563,1.3483990684527137e-08,0.0001969986208040331,2.145878674121603e-06
17,0.007210911464759372,0.006756755736811708,0.004774319335006617,0.8016582131385803,0.007210911464759372,1.4017687184933625e-08,5.2097284448208476e-05,4.730073581958202e-06
18,0.0068024708397529075,0.007183862335902329,0.005637557814932532,0.7745665311813354,0.0068024708397529075,1.707366437957791e-08,8.63020804710088e-05,5.550019789727062e-06
19,0.007466957491206031,0.008815059127906958,0.006459768787155756,0.7348215579986572,0.007466957491206031,1.5114973449239618e-08,0.00030721193504326016,6.03411140290141e-06
20,0.006756486367880249,0.006784460536437109,0.006071106614803689,0.7472039461135864,0.006756486367880249,2.4130672097071168e-08,0.0010375287865658127,1.2561959459869312e-05
21,0.0075222531294214055,0.007854642404709011,0.006364704536584516,0.7612590789794922,0.0075222531294214055,1.2334636655522192e-08,0.00024188073561311055,7.985388913778219e-06
22,0.006544211954796608,0.005832064421459411,0.004498078591293759,0.8190625905990601,0.006544211954796608,2.390377921787283e-08,0.0004423823246139358,8.86292387544915e-06
23,0.005622617752802834,0.006094779581568825,0.00560599011886451,0.7728540897369385,0.005622617752802834,1.7675591373666693e-08,0.00025954383679823253,7.83430476447232e-06
24,0.00618346200593498,0.0067110760234451545,0.004960734280757606,0.7691566944122314,0.00618346200593498,1.601651670775256e-08,0.000588266399917936,9.148380648393576e-06
25,0.005209845077561241,0.0053779576943876846,0.004561282306288679,0.8221662044525146,0.005209845077561241,1.929130648044861e-08,0.0008452270531526561,1.3370199390752884e-05
26,0.006019779615445246,0.006028947410716985,0.004045302851106196,0.8407716751098633,0.006019779615445246,7.228990957137849e-09,0.0007369857285381024,7.713388314321628e-06
