Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.053360874776716354,6.568338645056454e-12,3.524421963407429e-10,9.004996326697228e-05,9.005032227750727e-05
2,0.036110352531269,3.380842901682327e-11,4.50137650386968e-11,1.077667326683125e-05,1.0776752089025304e-05
3,0.023324103917104082,1.9450780900453847e-11,9.666049754416886e-12,5.4630122442435365e-05,5.463015155926602e-05
4,0.021596866623534786,0.0,0.0,9.154332363027283e-06,9.154332363027283e-06
5,0.020066145493032095,0.0,0.0,1.3209413572927468e-05,1.3209413572927468e-05
6,0.019625890008234358,1.8808587411581047e-12,1.725541087139631e-10,3.171919768277289e-05,3.171937211774034e-05
7,0.016630169512196022,0.0,7.014675423743994e-11,0.00018670609246713095,0.0001867061626138852
8,0.01598286358397696,5.73726787058923e-11,3.1056501645720326e-10,0.0003620442837071717,0.00036204465164486687
9,0.016071880580978345,1.947150747203871e-10,1.5397512010181737e-13,0.001676972280687507,0.001676972475556557
10,0.012762205360771774,4.253318239976628e-10,2.0491509413961065e-12,0.006015111289772238,0.006015111717153214
11,0.011900858131128473,2.976937154169602e-10,1.1627196269189883e-10,0.009535541062925666,0.009535541476891344
12,0.011275947970858255,4.716519768534226e-09,3.3529235916571246e-10,0.010784759180481312,0.01078476423229344
13,0.011028109009486513,7.771359616311353e-09,8.59585532193155e-10,0.013297207052221252,0.0132972156831664
14,0.009115063373676756,2.7672714688616796e-08,7.034189290323663e-10,0.012542304927843504,0.012542333303977122
15,0.009252852548591116,1.3916690642514071e-08,6.556007765974696e-10,0.014479238905621281,0.0144792534779127
16,0.009304491939119898,1.1438743438661386e-08,5.049599061527972e-10,0.006007218731873461,0.006007230675576806
17,0.009620677501374445,2.0389769753095625e-08,1.2226696872443187e-09,0.018590004516109645,0.018590026128549084
18,0.008864067649081736,1.4191618400730574e-08,4.360179432867055e-10,0.0167165225850033,0.016716537212639646
19,0.008682460106860895,9.703534918247083e-09,7.585394605892319e-10,0.01940142033507686,0.01940143079715124
20,0.008875426654885341,1.1225452374068994e-08,1.956727139683114e-09,0.01685173976815754,0.016851752950337053
21,0.007958003613106036,1.0954377663491202e-08,3.17989476193733e-09,0.019904799702692804,0.01990481383696523
22,0.007380123495112185,1.1831258896599892e-08,8.952953878203457e-10,0.021979669315738082,0.021979682042292368
23,0.008196043098563111,1.1765171535101968e-08,1.69972369199555e-09,0.023464472493789114,0.02346448595868434
24,0.008028995278956634,1.817301290188746e-08,6.432451381656772e-09,0.016785881498746748,0.016785906104211032
25,0.007220710567259169,7.546710471519578e-09,8.064971126598517e-10,0.02274334668844011,0.022743355041647696
26,0.007358035595797292,1.1485478972288537e-08,1.434339455287219e-09,0.030218110110655415,0.03021812303047384
27,0.006973187115599776,1.3199710426481207e-08,8.326942630471082e-10,0.032341407432464955,0.032341421464869645
28,0.00717391882261092,1.5120300813387365e-08,4.6919968580245955e-09,0.03030380854653565,0.030303828358833322
29,0.007186298618431796,1.3463499341530854e-08,4.140600244682328e-09,0.023256651958293708,0.023256669562393296
30,0.006652479317015061,7.59392298045461e-09,4.630480228646126e-09,0.036006901588547004,0.036006913812950216
31,0.006920176733575471,7.049289103579305e-09,7.086164527049759e-10,0.023979260482713434,0.02397926824061899
32,0.006516227450270157,9.099600242154595e-09,9.572526993298698e-09,0.02396686350744659,0.023966882179573826
33,0.007365594475905036,1.5340237148460173e-08,3.570728177095424e-09,0.02824829931913523,0.028248318230100555
34,0.006485100505970322,1.3823908274223678e-08,4.297798203195326e-09,0.02263479816204725,0.022634816283753727
35,0.005993623011322184,1.3611009947946515e-08,1.2463959688987486e-09,0.03539885725365385,0.03539887211105976
36,0.0058370126024275635,1.1108293280605902e-08,3.2282062343417465e-09,0.033066270805381735,0.03306628514188125
37,0.0056060645457163645,1.1688649374390191e-08,2.223077927514732e-09,0.023457378393027417,0.02345739230475472
38,0.006716984750509455,6.927727286794266e-09,1.2302270472231231e-09,0.020870725651186365,0.020870733809140698
39,0.005850579151158016,6.149443071707445e-09,2.9924515924618688e-09,0.019976797619131844,0.01997680676102651
40,0.005434949206514889,1.532605379126276e-08,2.3723176708785313e-09,0.025774048638155335,0.025774066336526798
41,0.005865538114826981,9.132314924963182e-09,5.194980671634006e-09,0.0265404676423718,0.026540481969667396
