Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.05376456506163269,7.019135509396546e-11,1.8191748467253842e-10,0.00020309367232369214,0.0002030939244325319
2,0.042486319850598066,1.5135257830325818e-12,0.0,4.6554195058231484e-08,4.6555708584014516e-08
3,0.026908839048890323,1.2562827872003328e-12,3.3813204490266766e-13,0.0,1.5944148321030006e-12
4,0.022431668317453426,2.7676879493391043e-13,0.0,0.0,2.7676879493391043e-13
5,0.02065474766778288,0.0,0.0,5.5506724011080765e-06,5.5506724011080765e-06
6,0.020189355526651655,0.0,0.0,2.739779095638102e-06,2.739779095638102e-06
7,0.017888414963789574,0.0,0.0,4.3740824852331925e-06,4.3740824852331925e-06
8,0.015564405147663572,2.7210735236000556e-12,0.0,0.0001208422823896483,0.00012084228511072184
9,0.015062763748763057,7.735352758339683e-11,0.0,0.0015174036098507826,0.0015174036872043102
10,0.015342932587562056,2.519485961004926e-11,1.656098733081029e-13,0.004795456749241982,0.004795456774602452
11,0.014425015155613036,1.1434703214587307e-09,0.0,0.004552924898848704,0.004552926042319025
12,0.012451956738028434,3.6398244506074137e-09,2.0229895272986567e-12,0.012231487600540023,0.012231491242387463
13,0.011496859173254147,2.6596200365533056e-09,0.0,0.009981960815584758,0.009981963475204794
14,0.010587886952516902,5.163898858627267e-09,2.8470692030953654e-12,0.012997010578411084,0.012997015745157013
15,0.009179405311678912,1.572806283291587e-08,1.2751273638707519e-11,0.013753547966686243,0.01375356370750035
16,0.010007342160377023,2.2691688189375767e-08,3.5904675380795947e-10,0.012691725774956975,0.012691748825691917
17,0.00871120735265121,1.1759638939728034e-08,2.3416583680588695e-10,0.00914552822411535,0.009145540217920125
18,0.00845014914120366,1.420193009765558e-08,1.1510402622713965e-10,0.017170584923066345,0.01717059924010047
19,0.00861851644230547,1.2720097080959484e-08,2.6974933423992504e-10,0.00954171784398622,0.009541730833832635
20,0.007830511787664387,2.6370412810328154e-08,2.509599102753687e-10,0.014508187231599466,0.014508213852972187
21,0.008780262070139508,1.4171465043413743e-08,9.906587043571006e-10,0.008282873512081356,0.008282888674205104
22,0.008021817987107417,1.2540504783767107e-08,3.7273878535144445e-10,0.01703949457646455,0.017039507489708117
23,0.008774100113418195,8.048520395784652e-09,7.330479397135256e-10,0.02109156086476,0.021091569646328336
24,0.008009511835316752,1.4161014211394395e-08,7.520149332793183e-10,0.01950814560493447,0.019508160517963617
25,0.007033360196737113,9.986813440725419e-09,9.085177203416855e-10,0.021387310842181415,0.021387321737512576
26,0.006662879613917563,8.499601006051988e-09,4.153089387493575e-10,0.01630107094608026,0.016301079860990206
27,0.0070868251548910684,1.1279202784329809e-08,1.4794183660398122e-09,0.02319705675258765,0.023197069511208798
28,0.006051315127738884,6.512977283849525e-09,9.527333101405044e-10,0.02618174361367507,0.026181751079385664
29,0.007274562278278656,1.1434315388475549e-08,1.6838043315518276e-09,0.019404839051260295,0.019404852169380014
30,0.006446348333900625,9.555909147424156e-09,3.8807105981450695e-09,0.01942929501585233,0.019429308452472073
31,0.006300207638701835,9.47990882110047e-09,1.5002676392072484e-09,0.026111782464018685,0.026111793444195144
32,0.00679113138043745,1.788062579374579e-08,7.984487666177617e-10,0.022039687113715282,0.022039705792789844
33,0.006557674945465156,1.579251892065674e-08,1.8894372437118877e-10,0.030310442549081204,0.03031045853054385
34,0.005784880762992354,1.7881336047580588e-08,1.6344629667695987e-09,0.027488466289720754,0.02748848580551977
35,0.00563339971296199,6.237678417426083e-09,2.1650355191853124e-09,0.02428776081941163,0.02428776922212557
36,0.006638502850281921,3.6665139129619793e-09,9.169457024511471e-10,0.023946581025192686,0.0239465856086523
37,0.005909613886993233,6.928997020296992e-09,1.7432553540461521e-09,0.023411342249717255,0.02341135092196963
38,0.007518213490241921,6.337485632120726e-09,3.108876446263599e-10,0.027183814952786538,0.027183821601159813
39,0.006223315509132944,3.5768774280806412e-09,1.5735715157311156e-09,0.020180929741294498,0.02018093489174344
40,0.005720989320536035,5.532800033937474e-09,4.423456069111471e-10,0.02351671983929127,0.023516725814436912
41,0.005483301864428954,9.984446201692471e-09,9.209669806983707e-10,0.026279067191308743,0.026279078096721926
42,0.005247812898067588,8.527117355478589e-09,1.131128095472299e-09,0.0300606987871307,0.03006070844537615
43,0.005544420207741779,9.137899127047476e-09,3.861950059832431e-09,0.026771025144355177,0.026771038144204364
44,0.005243303707812901,3.6268078767754373e-09,4.470509170034556e-09,0.027854301719497092,0.027854309816814138
45,0.006743049950568707,7.220810776546691e-09,2.184625259553094e-09,0.024866140111114824,0.02486614951655086
46,0.005469876985585728,1.0264864800540426e-08,2.1604324385624195e-09,0.02475533035383019,0.02475534277912743
47,0.005700885469408392,2.728352132930882e-09,2.4052464838534244e-09,0.030224562584126667,0.030224567717725283
48,0.005674197872217696,7.58983628312155e-09,3.2037756813714597e-09,0.026094895260704055,0.02609490605431602
49,0.005257587678815154,8.900236251144479e-09,2.9053675661342326e-09,0.018730751853847198,0.018730763659451016
50,0.005182046149917818,6.223841991849723e-09,4.579857706563985e-09,0.025144684040519807,0.025144694844219505
51,0.00453497202047933,5.0171349619422145e-09,6.561402011843219e-10,0.023706542225646283,0.023706547898921446
52,0.0053934301975388805,5.081222248684472e-09,6.178355262088177e-10,0.020778236974614055,0.02077824267367183
53,0.005855265288166218,5.796668779829382e-09,3.086634388057798e-10,0.014899102733090143,0.014899108838422362
54,0.004920603616719509,4.244490426515771e-09,4.330821052713258e-09,0.026234271505426975,0.026234280080738453
55,0.004481155183408168,8.216556963504612e-09,5.531413141938488e-09,0.03306800449839347,0.03306801824636357
56,0.00588879453671443,2.1729793698592275e-09,4.631299842597534e-09,0.024327654237467494,0.024327661041746707
57,0.004876650937881272,4.403494505910737e-09,4.5347033655583776e-09,0.023514354577600254,0.023514363515798126
58,0.004472630698681362,5.091769012780438e-09,5.5776703862703135e-09,0.03267989018229132,0.03267990085173072
59,0.005042131624317595,7.584085188609681e-09,1.2858070761233315e-08,0.030539679014440317,0.030539699456596268
60,0.005366686962895676,3.567588552698945e-09,1.4478284584866411e-09,0.02841183698830208,0.02841184200371909
61,0.004257300923058352,5.547101021612887e-09,2.6251059993302656e-09,0.03262204750539455,0.03262205567760157
62,0.004836824710492964,3.4277240155664066e-09,4.316584261781456e-09,0.030192052042887663,0.03019205978719594
63,0.004718714907717008,3.6982123729737038e-09,2.62554737119524e-09,0.030804097205523198,0.030804103529282943
64,0.004736330620218794,3.559265987604526e-09,2.6221914362160096e-09,0.027967901139407707,0.02796790732086513
