Epoch,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3),Physics Loss Sum
1,0.052165790424718486,4.810191996429429e-16,0.0,1.534062550938481e-05,1.534062550986583e-05
2,0.03073379961023857,0.0,2.7891393085885112e-15,2.5838708962524445e-05,2.5838708965313586e-05
3,0.024489946324716915,5.346039981688729e-15,6.8376072895216436e-12,8.370154094057717e-05,8.37015477835305e-05
4,0.021891317185159628,7.001704672101895e-14,3.2207920204983397e-14,7.903708567049152e-08,7.903718789545844e-08
5,0.020627174713927044,0.0,8.153197601982201e-15,7.340776841906657e-07,7.340776923438633e-07
6,0.01801653459135975,1.1867535630393118e-13,9.975123219895684e-13,0.00027225429800222314,0.0002722542991184108
7,0.016998331316492775,1.3277004230772066e-13,4.4313461510304726e-13,5.330641978547814e-06,5.330642554452472e-06
8,0.015105674061440415,1.5760249970987575e-12,6.013051389577581e-12,0.0010020305085302968,0.001002030516119373
9,0.01325911751573349,9.62628849111531e-11,3.824811121758344e-13,0.0030459347764116534,0.0030459348730570196
10,0.013247033877467567,3.946444689998159e-10,1.842939782037343e-11,0.011288839020234049,0.011288839433307916
11,0.012056241827932272,1.2948130331023864e-09,4.1236318022517253e-10,0.014052391637232122,0.014052393344408335
12,0.01068991766153992,2.3403800228046905e-09,9.5595192524958e-10,0.013099380436228828,0.013099383732560777
13,0.009881835400622773,5.4442744196729536e-09,3.1701933934823303e-10,0.01285207474539756,0.01285208050669132
14,0.009005192352773307,7.2585638162558375e-09,4.1918476302283735e-10,0.021485925798487182,0.02148593347623576
15,0.008719534573883012,4.277884792970619e-09,3.726769530408696e-11,0.02059815584347233,0.02059816015862482
16,0.009584680465715272,3.852745558133544e-09,8.557110381067751e-10,0.025210695461204767,0.025210700169661364
17,0.00902730833085907,4.262333265171771e-09,3.1074155537941844e-10,0.018809872509136513,0.018809877082211334
18,0.007961558483468441,9.3892541524865e-09,2.1882388314372852e-10,0.014784736541061374,0.01478474614913941
19,0.007612122733799087,9.49378977691886e-09,2.156748689775901e-09,0.029528455240318083,0.02952846689085655
20,0.007530403861703424,1.3690803565058478e-08,2.822032332706018e-10,0.022636706512120623,0.02263672048512742
21,0.00828204616940544,1.359684576514116e-08,2.688372958518587e-11,0.02385462944918754,0.023854643072917035
22,0.00765949326216594,7.793143938922815e-09,1.7296076998252152e-09,0.02458803493715083,0.02458804445990247
23,0.008187709279455148,1.7951460303431684e-08,2.1054091770529468e-10,0.016730742897100456,0.01673076105910168
24,0.006495133432402433,1.3244423356660382e-08,5.733609851578641e-11,0.022715873496752248,0.022715886798511702
25,0.006768170069878945,1.2863663490367664e-08,1.5292717175886179e-10,0.026153108628308032,0.026153121644898695
26,0.0069458149131629374,1.9042717620267725e-08,1.0338730332333137e-09,0.020990501232585515,0.02099052130917617
27,0.006857282959843998,1.1257618017473242e-08,2.700901782725714e-10,0.01957288626851434,0.019572897796222535
28,0.00622294051270303,1.5958856928854356e-08,2.263340406688512e-09,0.02797300068148714,0.027973018903684473
29,0.005758554611185735,1.1219697411426071e-08,3.752455669875607e-10,0.025442332662179983,0.02544234425712296
30,0.005751025101000612,8.36387312787814e-09,2.1301773223667666e-09,0.02457824274337685,0.0245782532374273
31,0.006189712967312374,1.304693353587796e-08,1.4117073731580492e-09,0.025732126283357127,0.025732140741998036
32,0.006548388321375983,1.3730288689418347e-08,2.29721406219121e-09,0.030602957996865836,0.03060297402436859
33,0.006766388038560361,1.2601654961813925e-08,7.94706176055189e-10,0.02753069925754511,0.027530712653906247
34,0.0060795473249314665,3.02072185271441e-09,9.097237640197264e-09,0.02368908652947514,0.023689098647434632
35,0.005575080107377431,1.301537655110853e-08,1.0297813288381839e-08,0.028109081215170133,0.028109104528359973
36,0.00570189693259293,4.011576024133989e-09,6.545070879265596e-09,0.026344231703264158,0.026344242259911062
37,0.005358572774143381,4.785348306848129e-09,1.2612000420352892e-08,0.03459276214621557,0.034592779543564295
38,0.00619544214478319,9.619138333970408e-09,1.3253042949483711e-08,0.03314769539243469,0.03314771826461597
39,0.005579750626589861,5.6261350361151525e-09,5.886899784724064e-09,0.033880838943276995,0.03388085045631182
40,0.006507274570766014,5.488315185851052e-09,1.6965088677603147e-09,0.02905584152511774,0.029055848709941795
41,0.005314161795397084,5.9288284750297e-09,1.080666518180107e-10,0.032435853410058585,0.032435859446953715
42,0.005967088222092428,3.019874135794478e-09,7.703282327643228e-09,0.03560785034734308,0.03560786107049954
43,0.005122975659459926,5.776513981311208e-09,5.11669556610332e-09,0.03260788072618736,0.03260789161939691
44,0.005705911418205345,1.8972770325598437e-09,4.659058872334753e-09,0.02765009901939215,0.027650105575728053
45,0.0057525292565054325,5.372833094535771e-09,9.196838574070775e-10,0.0417962733116873,0.041796279604204255
46,0.0057710745151142604,3.5018961110526865e-09,7.0350250490642035e-09,0.029500786241949937,0.029500796778871095
47,0.0061769328721157915,3.5648152185677727e-09,1.3649361082712116e-09,0.022389274532825253,0.02238927946257658
48,0.006083614081023382,6.011663353070162e-10,3.5202630320370783e-09,0.030110736581516966,0.030110740702946334
49,0.0052590304199461035,1.0768702473441029e-08,3.4034499803261273e-09,0.02651259195713813,0.026512606129290586
50,0.0053391937323688686,5.962872762061002e-09,9.845172961667892e-10,0.024848061625728824,0.024848068573118883
51,0.004609152323917135,4.662596985567121e-09,7.908721557435396e-10,0.03287697584265453,0.032876981296123674
