Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.054533059920868245,0.053190711652860045,0.05800125002861023,0.017518579959869385,0.05453177778558298,6.269243097351898e-11,1.5600817209923615e-10,1.281916584669109e-06
2,0.046430371169533045,0.044425857020542026,0.04391635107723149,0.19120311737060547,0.046430371169533045,0.0,0.0,0.0
3,0.02888203758214201,0.020088284218218178,0.020751300013878128,0.6486949920654297,0.02888203758214201,0.0,0.0,0.0
4,0.021139397818062986,0.01864340709289536,0.018954108469188213,0.6682509183883667,0.021139397818062986,0.0,0.0,0.0
5,0.019413552839911145,0.017753765743691474,0.021252273497256367,0.5962659120559692,0.01940750183126369,0.0,0.0,6.051008647456566e-06
6,0.017252119866672404,0.020052311767358333,0.025128738616000523,0.5212231278419495,0.01725006015221407,1.5740109301161615e-10,0.0,2.059557057239259e-06
7,0.016784077124652946,0.014753748226212338,0.017315001142295925,0.6767475008964539,0.01677000689525883,2.316987706142613e-11,0.0,1.4070206224238675e-05
8,0.013174565630209443,0.009299226047005504,0.01136115337298675,0.7969253063201904,0.013147463737805556,1.8838697755809143e-11,3.0020642700747028e-12,2.7101870563125433e-05
9,0.011922514980902939,0.009729130397317931,0.011602079241790554,0.7946197390556335,0.011864721756912285,6.282836216054106e-10,1.4776917626785405e-10,5.779244793785608e-05
10,0.011736458394297837,0.014269856095779687,0.01415002058175477,0.7585923671722412,0.0116634271470467,4.874833692884141e-10,5.383653337264816e-10,7.303022140243528e-05
11,0.01071783465655896,0.007335639384109527,0.008972220842472532,0.8410125970840454,0.01071783270711055,1.940327953891725e-09,9.12045634759711e-12,0.0
12,0.01019352798098846,0.007960631453897804,0.009362855904989621,0.8304784893989563,0.010144592057187835,6.256210869055403e-09,2.502944865084619e-10,4.892941729526844e-05
13,0.009588560738330774,0.007842211605748162,0.009205756624313917,0.8446555137634277,0.00956157309474883,6.317578144777512e-09,2.276384714018917e-10,2.6981098365323182e-05
14,0.008845435597755014,0.008044326023082249,0.009097566955130209,0.8569725751876831,0.00878021934420451,1.711769415693224e-08,5.562466849207568e-11,6.519908023167887e-05
15,0.008933829502283885,0.006119987374404445,0.007539514452219009,0.8664191365242004,0.008931557941190028,9.99534129638062e-09,2.0039018525010774e-10,2.2613653623764574e-06
16,0.008247180752723831,0.009366204030811787,0.011296305551447651,0.795382559299469,0.008220637534660373,1.9145973834958373e-08,2.438498985555668e-09,2.6521633590641526e-05
17,0.008478295501785466,0.005658064488670789,0.00827752079137347,0.8528265953063965,0.008476333889215216,1.5225405265475944e-08,2.199359524267927e-10,1.946167229030401e-06
18,0.008735333265426047,0.007536276170867495,0.008760485840453342,0.8408516645431519,0.00866841299568194,1.5465710486635037e-08,1.1113223228516107e-09,6.690369271129801e-05
19,0.00841405032516813,0.008764443249674514,0.008244170468639244,0.865800142288208,0.008354844477076035,1.0768527064400117e-08,1.8010251759585477e-10,5.919489946251625e-05
20,0.007987352776713657,0.007941179152112454,0.009250566194003279,0.8408054113388062,0.00798607754291265,1.6360230466605436e-08,2.374591431847764e-09,1.2564989791050365e-06
21,0.00811515688554338,0.008270940888905898,0.010269814065064897,0.8201759457588196,0.008109668049017912,1.924055968287713e-08,1.347002805689838e-09,5.468248962982908e-06
22,0.008166132793366851,0.005623544493573718,0.007655108453367244,0.8648825883865356,0.008028725222623968,1.0682251660562446e-08,5.244696276259135e-10,0.0001373963640215961
23,0.0080441024840332,0.006039910804247484,0.006784968681379475,0.8811870217323303,0.008043546937164161,1.4011643620612948e-08,1.0165823920443704e-09,5.405186430240164e-07
24,0.006530186840858276,0.005501585605088621,0.0068633757235313005,0.8872303366661072,0.0064940580027782685,1.2204412986859201e-08,3.398988109147481e-09,3.611323467891093e-05
25,0.007481874430497141,0.005562962483963929,0.006545048662122677,0.885576605796814,0.007481861387851176,1.1805097945460479e-08,1.2375480167841319e-09,0.0
26,0.006587081246380319,0.005838941608089954,0.006859632505273277,0.8799864649772644,0.006587062374229071,1.8348420213577847e-08,5.237310335244041e-10,0.0
