Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.05421961792463707,0.05642416758928448,0.060639155859296974,-0.03909742832183838,0.05421884774000614,3.0926503526082644e-13,1.704818097785831e-13,7.701841511870763e-07
2,0.04262130470438437,0.028687175130471587,0.02842244099486958,0.5490286350250244,0.04262130470438437,0.0,0.0,0.0
3,0.023667753777504207,0.02141657716128975,0.023926015943288803,0.569036602973938,0.023667040317283047,0.0,4.039618314760302e-14,7.134601807623088e-07
4,0.020987682658932215,0.016588074940955266,0.018935419026423584,0.6604000329971313,0.020986116793635604,0.0,0.0,1.5658652966154863e-06
5,0.0182113543180252,0.014932876772945747,0.018027224239300598,0.6752013564109802,0.018195022381358332,0.0,0.0,1.6331936666869335e-05
6,0.01580622781379176,0.012519159819930792,0.014454174871471796,0.7364069223403931,0.01579662999017285,8.868707775140662e-13,1.4855852426260963e-10,9.597674173513895e-06
7,0.014166716329075527,0.011339289776515216,0.014058982953429222,0.7267333269119263,0.014159181905160476,2.2601542617472582e-10,9.182424501856e-11,7.534106075380274e-06
8,0.012462161972120148,0.010294337145751342,0.012682587331668898,0.7832491397857666,0.012441936901516536,1.2001107125668911e-09,3.0759896988593652e-09,2.0220794503202502e-05
9,0.011361682461855795,0.009396517692948692,0.01214577608995817,0.7797307372093201,0.011355616221833346,9.734598917333967e-09,1.6995371166673436e-09,6.054805886415667e-06
10,0.010867576726478702,0.010010784637415782,0.010926230810582638,0.8043490648269653,0.01085340522544144,1.2337067530065279e-08,5.211698647221048e-09,1.4153952271088267e-05
11,0.010746593919655129,0.010484036320121959,0.011325098150833086,0.8128641843795776,0.010740457290130389,5.9184163197489065e-09,1.0254634450207809e-09,6.12968564497986e-06
12,0.010075640361971928,0.007828205183614045,0.009333418978547508,0.8361528515815735,0.01004928851185681,1.0887591200177088e-08,1.0251242751025839e-08,2.6330711281163973e-05
13,0.0090057533657875,0.006861256115371361,0.007611590606922453,0.867134690284729,0.008981735472772995,1.705228382917495e-08,4.924592305345442e-09,2.399591613837149e-05
14,0.008907080643747454,0.006464632082497701,0.008683407404036685,0.8421007394790649,0.008895652374712291,2.4192636062160393e-08,3.971170949642901e-09,1.1400105228152734e-05
15,0.00847440508133995,0.009166595031274483,0.010964728002859787,0.7948935031890869,0.008463563965996365,1.4112227588508966e-08,1.0752210120378462e-09,1.082592789498524e-05
16,0.010396138594678596,0.009132060396950692,0.011509512297131798,0.7980635166168213,0.010372597182943644,1.99965324454843e-08,6.5773581731081126e-09,2.3514837844329945e-05
17,0.009789575011168603,0.007560192985692993,0.008937143424356525,0.8321624398231506,0.009782538344091797,2.581233875415676e-08,5.0112355686600277e-11,7.010804625695061e-06
