Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.055506569705364175,0.04686335210377971,0.027857294130727597,-0.10039174556732178,0.05541318369058656,0.0,9.337960801898866e-05,6.406758626943231e-09
2,0.0317707711920928,0.020813931167746585,0.014447182313435607,0.5632755756378174,0.031767535207032314,0.0,3.2359850604832497e-06,0.0
3,0.020391834253428418,0.0176383227808401,0.012849291424370475,0.6250988841056824,0.02039182528486134,0.0,0.0,8.968567078036479e-09
4,0.016366112597425285,0.015626644618654,0.012766496278345585,0.6824971437454224,0.016365941679498678,1.6748069978296315e-10,1.1474664485412625e-07,5.6003801045505524e-08
5,0.01364114243921667,0.013159656392720839,0.014259931010504564,0.6698871850967407,0.013639887073405191,2.5199883964179254e-09,9.010812616338904e-07,3.5176456145175035e-07
6,0.01381014608670935,0.01384091229798893,0.011455439238084687,0.6125870943069458,0.013785681090461957,2.6186541127582893e-09,2.4085280310592508e-05,3.770972826893153e-07
7,0.012025998439623826,0.010214332161316028,0.0064514634302920764,0.7736420035362244,0.01202549332831527,2.028369461000492e-08,2.6862013294230656e-07,2.1620748100069295e-07
8,0.009550299486542384,0.00829414939895893,0.005765018312053548,0.7867182493209839,0.009545236655419141,2.4550428788660124e-08,4.395318456481773e-06,6.429622379721464e-07
9,0.009752373506964064,0.009134382960231354,0.007319444376561377,0.7470210790634155,0.009749984204716665,2.7923819325771195e-08,1.7326448166058523e-06,6.287336114700661e-07
10,0.00964431602815125,0.009575280438487729,0.009767782667444812,0.6828405857086182,0.009640076683020927,1.5524425204175608e-08,1.8790540935214728e-06,2.344766611600512e-06
11,0.009294209050288764,0.009326034283731133,0.005741429901617166,0.7595848441123962,0.009290373333218232,6.863219964392387e-08,8.057924104631076e-07,2.961292460426055e-06
12,0.007976752481610276,0.009002022348189106,0.0071990278948861584,0.732972264289856,0.007942706487521949,2.9584852899044975e-08,3.14335825514459e-05,2.582826683981655e-06
13,0.008630917784980143,0.007917374886649972,0.0055185112740016645,0.8123264312744141,0.008628083317553704,2.874339640880674e-08,6.184803743503047e-07,2.187243655683316e-06
14,0.00771735116728024,0.007440043496899307,0.005677791338206993,0.7808896899223328,0.007714177701543545,2.865302395771423e-08,1.9461640881188926e-07,2.950196303926194e-06
15,0.008420278808116615,0.009982380676471317,0.007371661174450613,0.6512995362281799,0.008335948013372615,2.6637540956196557e-08,8.294664637093212e-05,1.3575108321124303e-06
16,0.007959808179293688,0.006813483002285163,0.004584756791397619,0.8033009171485901,0.007956936378294314,1.2266147485060555e-08,0.0,2.859534851890065e-06
17,0.006713613093938965,0.006597629680375879,0.0043465909030702375,0.8216045498847961,0.006708073610125083,1.9057746172673115e-08,1.1404661587369324e-06,4.379959908972598e-06
18,0.00670563418704124,0.006984413834288716,0.004552122884585212,0.8101479411125183,0.006702093246825774,1.1603903522263248e-08,3.653170369508174e-08,3.4928046082513643e-06
19,0.00615493578177918,0.00864428265291887,0.00879482473505454,0.6540727615356445,0.00614384692621378,1.494870068472536e-08,3.378527093100924e-08,1.1040121593782294e-05
20,0.006809294093843752,0.00886745898363491,0.008614542169703377,0.6510764360427856,0.006802258980263706,1.3003210987524748e-08,1.9300040220555012e-08,7.002810328832515e-06
21,0.00678942164319339,0.007475620096859832,0.006378339047336744,0.71640944480896,0.006783444867272612,5.7847654106723734e-09,4.790785208691173e-07,5.491912634499283e-06
22,0.006480722634604521,0.006270595729195823,0.004536798705683193,0.8206374049186707,0.006475804006339798,9.34276892037665e-09,1.6096323540821132e-07,4.748322260394701e-06
23,0.005917611944134907,0.006827650649938732,0.005170675683378552,0.7869560122489929,0.005908325294845961,9.10736687698224e-09,1.5846934705163414e-06,7.692848451554396e-06
24,0.005988387650773701,0.006017974820376064,0.005258640132524306,0.7902162075042725,0.00598271319340967,1.1674036497755066e-08,1.361078149327158e-08,5.649172546039605e-06
25,0.005830322927400556,0.008942785750453671,0.007610627757256023,0.6536373496055603,0.005822437795692347,8.983373776407535e-09,2.5835097742703462e-06,5.292638560161757e-06
26,0.006641655753204738,0.005557887421067183,0.004396077239006344,0.8184038996696472,0.006628512821330781,2.769073894916265e-09,3.951397005902268e-06,9.18876579415775e-06
27,0.005639796716807857,0.0065836051653604954,0.004938591717897604,0.7850977182388306,0.005618518023279456,8.155720355684142e-09,1.1209001228968882e-06,2.0149637685147352e-05
28,0.005750234034654732,0.006279278963726635,0.005171545974538579,0.7793514728546143,0.005725538289226907,6.82725269296964e-09,1.1962456645715624e-05,1.2726461529416086e-05
29,0.005068436718384916,0.0059994101369132595,0.005268239456604028,0.7964844703674316,0.005058819493672377,6.593573092493991e-09,1.7748004621139197e-06,7.835830677332433e-06
30,0.005498909270835386,0.006422285145769517,0.00653069108698724,0.7182525396347046,0.00548912009099682,5.158388402115982e-09,3.2946878084351635e-08,9.751074572077378e-06
31,0.005750937285194048,0.00782011277624406,0.006009534250349841,0.7591162919998169,0.005730827893196067,1.103164682266636e-08,1.2408568246925182e-05,7.689792104232263e-06
32,0.006014466660245787,0.008511828142218292,0.008686522953212261,0.6697702407836914,0.006003505527369783,1.3629728453940327e-08,3.1960691111935653e-06,7.751434036355907e-06
33,0.005517953270933602,0.005294520757161081,0.004461988425140994,0.8163709044456482,0.005511431010361289,4.573132958889949e-09,1.093279792861982e-07,6.408359460064794e-06
34,0.004880879945521976,0.008897470106603578,0.011472806800156832,0.47815561294555664,0.0048663811413833585,1.084545839111311e-08,2.777925504949727e-06,1.1710033175276369e-05
35,0.005184930744519424,0.007594853290356696,0.0060106321341461605,0.757115364074707,0.005179303976982622,6.9569149752653526e-09,2.625073210424378e-07,5.357303300785526e-06
36,0.0047932782334070305,0.006458910114209478,0.008469970508789023,0.6509984731674194,0.004780416434276587,5.68464032192245e-09,4.529241092301571e-06,8.326873397820892e-06
37,0.005007576863071616,0.005048525092812876,0.0054691638092157924,0.7673830986022949,0.00499294380637699,3.886537287757969e-09,6.641788051029423e-06,7.987382106308039e-06
38,0.004435218395502648,0.0055207794066518545,0.004623198438720364,0.8074771165847778,0.004424138594759812,3.1284698078316186e-09,0.0,1.1076672273029104e-05
39,0.004211878154242115,0.005228800078233083,0.005784535084886657,0.7634470462799072,0.004199424830698212,2.9045136370443604e-09,1.7748591495717988e-06,1.06755598806929e-05
40,0.00489558278438221,0.005856383640396719,0.005093490591712503,0.7827826738357544,0.0048611708392034955,4.932804092661762e-09,2.6195301475601955e-05,8.21171089901907e-06
41,0.004365736984695206,0.00501398245493571,0.0060353761348071406,0.7270931005477905,0.004356870568737807,5.653838629612824e-09,2.9153842339373184e-08,8.831608276428994e-06
42,0.005515844860065222,0.009152669837931171,0.006478791539039876,0.7404411435127258,0.00545518448359897,4.338624783617632e-09,5.101012474208374e-05,9.645913099381992e-06
43,0.00544142896694172,0.005116121901664883,0.005729297386197787,0.7705467939376831,0.0054382266473471065,4.465982459261972e-09,5.188120594954218e-08,3.1459724062057084e-06
44,0.0046714068373713774,0.004883589940921714,0.005854378071186754,0.7438411116600037,0.004660364807727681,6.436610860540734e-09,8.834000078764562e-07,1.0152193024961263e-05
45,0.004027942806044612,0.0052710194868268445,0.005766833656606549,0.7587050199508667,0.004018432852602236,4.136152607990919e-09,2.9562044699372886e-07,9.210196842772793e-06
46,0.004125959072737041,0.005375749848705406,0.0068300204180155154,0.729774534702301,0.004097131235052792,6.836961198662251e-09,1.8600750700382538e-05,1.0220250022666438e-05
47,0.00477697541666326,0.0059238819036788,0.004860858165355037,0.7856898307800293,0.0047615829914231115,2.8682839388404645e-09,9.396933801736819e-08,1.5295587618191785e-05
48,0.004600762304115103,0.004257840249920264,0.0051172775048245155,0.7863553762435913,0.00459032333587152,3.4065657135615273e-09,0.0,1.0435561677869186e-05
49,0.004525046319930018,0.00441919196358261,0.004806239972822368,0.809906005859375,0.004510116868350707,3.72658211697797e-09,0.0,1.4925724997194161e-05
50,0.003808938331055173,0.006061086838599294,0.0050695664580820855,0.7776150107383728,0.0038000667798923143,4.267053139172556e-09,4.591346796547428e-09,8.86269276292027e-06
51,0.0037030239718338653,0.005243671010248363,0.006387793209998765,0.7149038910865784,0.0036907550685343817,2.924420387873147e-09,9.310592064596636e-08,1.217287295844845e-05
52,0.004577059084090303,0.004110781466200327,0.004576670229046916,0.8021814823150635,0.004557275392023295,2.8779939102944616e-09,7.080308791306091e-06,1.2700505281789022e-05
53,0.004378221216632184,0.005909903857779379,0.005931571339412282,0.7395291328430176,0.004365277481527711,6.4855178314420296e-09,8.696954346892738e-07,1.2067554151951824e-05
54,0.004785662188260627,0.004698117447939391,0.0063625632028561085,0.760920524597168,0.004774931364063121,5.090696420874247e-09,3.2867025727138784e-07,1.039706324381411e-05
55,0.0037517108047817643,0.004818524612346664,0.004884456817510202,0.8013416528701782,0.003732438914110543,8.630164384794886e-09,1.9565446358191312e-07,1.9067606043254503e-05
56,0.004197941517676074,0.00496703107880118,0.005212360401249801,0.78071528673172,0.0041822634201208264,3.4879992485500712e-09,0.0,1.5674609556000062e-05
57,0.004573064795257419,0.006286308479805787,0.005578731122012768,0.7724945545196533,0.004473141122373267,2.7862067282999322e-09,7.856597848773057e-05,2.135490818969421e-05
58,0.0044791946168282575,0.005201285666165252,0.006528396490466548,0.7339576482772827,0.0044710208976667535,3.486660053362146e-09,0.0,8.170232501451073e-06
59,0.004028015894392033,0.003581632646576812,0.004565304347731096,0.821715772151947,0.004020898502884091,4.6632391538455174e-09,0.0,7.112728268787097e-06
60,0.003467557771417838,0.0041673212496486185,0.006248115924083524,0.7535443305969238,0.0034565762715073117,6.991987779672494e-09,0.0,1.09745079227465e-05
61,0.0042152523006940236,0.004659325612010434,0.0049685610889961635,0.7963335514068604,0.004201465278116225,6.513153168320202e-09,2.836165406088316e-06,1.0944344018539371e-05
62,0.0034246388933823015,0.004269818707446878,0.004516054625532383,0.8261382579803467,0.0034113938118409837,4.765997607011371e-09,0.0,1.3240315543709082e-05
63,0.004444754272054555,0.004126920966276278,0.004065213246374494,0.854689359664917,0.004033554356846906,4.421468716208633e-09,0.00039934960804491565,1.1845885694018143e-05
64,0.003998229939864729,0.00454122836526949,0.005444684151573003,0.7793204188346863,0.0039843239109884476,5.4421920354934325e-09,3.2886152371095235e-07,1.3571725160537773e-05
65,0.0035092586932703937,0.004504763521254063,0.005351619499385328,0.797870934009552,0.0034941296670323524,5.418768571833566e-09,5.44656704250567e-06,9.677040426965494e-06
