Epoch,Train Loss,Validation Loss,Test Loss,Test R2,Main Loss,gradP Loss (s1),gradT Loss (s2),gradC Loss (s3)
1,0.055506571735343666,0.04686312951768438,0.027856997532782972,-0.10037803649902344,0.055413185710638344,0.0,9.337961794778508e-05,6.406757533883247e-09
2,0.03169387711986093,0.021042484130399924,0.01576826400640938,0.525861918926239,0.03169066721284893,0.0,3.2099070119990373e-06,0.0
3,0.019885656019530816,0.016602247759389382,0.01986461536337932,0.49081850051879883,0.01988565555813027,8.990807923693248e-12,0.0,4.524097382568883e-10
4,0.015873415031891637,0.014834695379249752,0.012687238968080945,0.6756324768066406,0.015873320236749634,1.350322601272329e-10,0.0,9.466010974694183e-08
5,0.013455047436282353,0.0146556316758506,0.017933770393331844,0.5648396015167236,0.013447325250369981,3.714148638002628e-09,6.842402207666346e-06,8.76069556065927e-07
6,0.013735756767580709,0.012247040014093121,0.010173875372856855,0.7287995219230652,0.013735026055553429,6.721094382246329e-09,1.0558197904454205e-07,6.184089538486521e-07
7,0.012010902668131,0.011736129003111273,0.008286957939465841,0.6796697378158569,0.012009264265095264,1.0255688207700005e-08,4.548808777926848e-07,1.1732664697380222e-06
8,0.010141703845973302,0.009252996960033974,0.008147512769533528,0.778139054775238,0.010124099053914698,1.6869757663903762e-08,1.6501651258394225e-05,1.0862710425478402e-06
9,0.009211325134259594,0.011499437115465602,0.009412142241166698,0.7200525999069214,0.009207572686341656,3.1823741750818125e-08,2.6496972392431896e-06,1.070926936939251e-06
10,0.010463663179085621,0.009888679235397527,0.00747301641644703,0.7472571134567261,0.010458275203553724,1.352309890554156e-08,2.3565921614692184e-06,3.0178602715233003e-06
11,0.008962408891259169,0.008924637930855775,0.005698653405438058,0.7795019745826721,0.0089243754521537,2.880385651417648e-08,3.62011900776986e-05,1.8034451712543661e-06
12,0.008065804908455619,0.008602613777232667,0.005256993990978269,0.8089151382446289,0.008062003757542287,1.925664343775308e-08,1.175088391958896e-06,2.6068058779370503e-06
13,0.008085849672480083,0.008572599074492851,0.004565500266229113,0.8408159017562866,0.008077317117516634,2.5938761623753714e-08,4.157271698902232e-06,4.3493445029271e-06
14,0.007576689856176968,0.0073548473689394695,0.004864895664569404,0.8308244943618774,0.007570632936721536,1.682210450184584e-08,2.6796995968766886e-06,3.36039775405413e-06
15,0.007985152801118754,0.007070905558066443,0.004496059044160777,0.8308619260787964,0.007977732509689433,1.7884986601035283e-08,2.697464349654685e-06,4.704942093071013e-06
16,0.006723943428690006,0.006680993266248454,0.0044175905770518714,0.8376756906509399,0.006718461749366891,2.8577043772778223e-08,9.261720034854759e-07,4.526930275857333e-06
17,0.006576560251839161,0.006585928339821597,0.004189761025675883,0.8440211415290833,0.006564244500059687,2.1255169426402135e-08,6.502296906364104e-06,5.7921997036819315e-06
18,0.006628617842554535,0.0064842239080462605,0.0048874971819006735,0.8229352235794067,0.0066149356138800654,1.8855622373093465e-08,8.651671529697388e-06,5.0117015224008025e-06
19,0.006343903710746307,0.00904969172552228,0.007962322121279107,0.6963812708854675,0.006338543839044344,2.916053941269915e-08,3.8051104142207543e-07,4.950200121125515e-06
20,0.007013519649831456,0.007662656552080686,0.006789198729267001,0.6969588994979858,0.007008992693006573,1.797152607195803e-08,2.011513516852701e-07,4.307833947123226e-06
21,0.006288384611214914,0.006569623238950347,0.005001866455434841,0.7766027450561523,0.006281773382666665,1.1584646886274148e-08,3.810142841861289e-08,6.5615424729452385e-06
22,0.005864226256801874,0.005738576534592236,0.004648493328810825,0.8109937310218811,0.005854099205183521,1.551365421223473e-08,5.246171465524148e-07,9.586920817588679e-06
23,0.0057371143817900845,0.006529798032715917,0.0048990803754552165,0.8095059990882874,0.0057183215411012655,1.1448094006912053e-08,5.448941861217065e-07,1.8236498408692213e-05
24,0.007172627495562217,0.00662354874657467,0.005269760155998584,0.7896052598953247,0.007025665267449344,6.574170270181047e-09,0.00014446649152629142,2.4891624163124335e-06
